Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
41,1696327129605,03/10/2023 09:58:49,1696334329605,2,03/10/2023 13:58:49,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,4199,7749,7766,4199,7749,7766,1,4199,3567,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696327129606,03/10/2023 09:58:49,1696334329606,2,03/10/2023 13:58:49,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,3,7049,7749,7766,7049,7749,7766,1,7049,717,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696327129918,03/10/2023 09:58:49,1696334329918,2,03/10/2023 13:58:49,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,137.85395763696616,128,137.85395763696616,137.85395763696616,128,137.85395763696616,1,137.85395763696616,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1696327135205,03/10/2023 09:58:55,1696334335205,2,03/10/2023 13:58:55,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,5646,5631,5646,5646,5631,5646,1,5646,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
45,1696327135206,03/10/2023 09:58:55,1696334335206,2,03/10/2023 13:58:55,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,response,7,3120,5631,5647,3120,5631,5647,1,3120,2527,0,,Rating Scale,Familiarity,5,object-10,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,43
46,1696327135207,03/10/2023 09:58:55,1696334335207,2,03/10/2023 13:58:55,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,response,yes,3966,5631,5647,3966,5631,5647,1,3966,1681,0,,Rating Scale,Use,7,object-12,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,44
47,1696327135208,03/10/2023 09:58:55,1696334335208,2,03/10/2023 13:58:55,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,response,1,4831,5631,5647,4831,5631,5647,1,4831,816,0,,Rating Scale,Similarity,9,object-14,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,45
48,1696327135521,03/10/2023 09:58:55,1696334335521,2,03/10/2023 13:58:55,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,info,Video start,108,92,108,108,92,108,1,108,0,0,,Video,Video,2,object-8,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,46
49,1696327139769,03/10/2023 09:58:59,1696334339769,2,03/10/2023 13:58:59,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,continue,,4578,4567,4578,4578,4567,4578,1,4578,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,47
50,1696327139786,03/10/2023 09:58:59,1696334339786,2,03/10/2023 13:58:59,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,2199,4567,4585,2199,4567,4585,1,2199,2386,0,,Rating Scale,Familiarity,5,object-10,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,48
51,1696327139788,03/10/2023 09:58:59,1696334339788,2,03/10/2023 13:58:59,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,response,yes,2799,4567,4585,2799,4567,4585,1,2799,1786,0,,Rating Scale,Use,7,object-12,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,49
52,1696327139789,03/10/2023 09:58:59,1696334339789,2,03/10/2023 13:58:59,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,3777,4567,4585,3777,4567,4585,1,3777,808,0,,Rating Scale,Similarity,9,object-14,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,50
53,1696327140103,03/10/2023 09:59:00,1696334340103,2,03/10/2023 13:59:00,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,info,Video start,123,107,123,123,107,123,1,123,0,0,,Video,Video,2,object-8,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,51
54,1696327143645,03/10/2023 09:59:03,1696334343645,2,03/10/2023 13:59:03,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,continue,,3891.000000000029,3881,3891.000000000029,3891.000000000029,3881,3891.000000000029,1,3891.000000000029,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,52
55,1696327143646,03/10/2023 09:59:03,1696334343646,2,03/10/2023 13:59:03,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,1932,3881,3892,1932,3881,3892,1,1932,1960,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,53
56,1696327143646,03/10/2023 09:59:03,1696334343646,2,03/10/2023 13:59:03,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,response,yes,2586,3881,3892,2586,3881,3892,1,2586,1306,0,,Rating Scale,Use,7,object-12,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,54
57,1696327143646,03/10/2023 09:59:03,1696334343646,2,03/10/2023 13:59:03,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,3198,3881,3892,3198,3881,3892,1,3198,694,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,55
58,1696327143956,03/10/2023 09:59:03,1696334343956,2,03/10/2023 13:59:03,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,info,Video start,120.33345834575593,112,120.33345834575593,120.33345834575593,112,120.33345834575593,1,120.33345834575593,0,0,,Video,Video,2,object-8,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,56
59,1696327148402,03/10/2023 09:59:08,1696334348402,2,03/10/2023 13:59:08,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,continue,,4765,4749,4765,4765,4749,4765,1,4765,0,0,,Click To Continue,Continue Button,10,object-24,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,57
60,1696327148404,03/10/2023 09:59:08,1696334348404,2,03/10/2023 13:59:08,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,2866,4749,4766,2866,4749,4766,1,2866,1900,0,,Rating Scale,Familiarity,5,object-10,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,58
61,1696327148406,03/10/2023 09:59:08,1696334348406,2,03/10/2023 13:59:08,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,response,yes,3450,4749,4766,3450,4749,4766,1,3450,1316,0,,Rating Scale,Use,7,object-12,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,59
62,1696327148407,03/10/2023 09:59:08,1696334348407,2,03/10/2023 13:59:08,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,4049,4749,4766,4049,4749,4766,1,4049,717,0,,Rating Scale,Similarity,9,object-14,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,60
63,1696327148722,03/10/2023 09:59:08,1696334348722,2,03/10/2023 13:59:08,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,info,Video start,125.07158366636241,111,125.07158366636241,125.07158366636241,111,125.07158366636241,1,125.07158366636241,0,0,,Video,Video,2,object-8,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,61
64,1696327153272,03/10/2023 09:59:13,1696334353272,2,03/10/2023 13:59:13,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,continue,,4882,4865,4882,4882,4865,4882,1,4882,0,0,,Click To Continue,Continue Button,10,object-24,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,62
65,1696327153290,03/10/2023 09:59:13,1696334353290,2,03/10/2023 13:59:13,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,2784,4865,4882,2784,4865,4882,1,2784,2098,0,,Rating Scale,Familiarity,5,object-10,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,63
66,1696327153291,03/10/2023 09:59:13,1696334353291,2,03/10/2023 13:59:13,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,response,yes,3432,4865,4882,3432,4865,4882,1,3432,1450,0,,Rating Scale,Use,7,object-12,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,64
67,1696327153292,03/10/2023 09:59:13,1696334353292,2,03/10/2023 13:59:13,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,13,trial,Screen 1,9lhd9n,1,response,1,4031,4865,4882,4031,4865,4882,1,4031,851,0,,Rating Scale,Similarity,9,object-14,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,65
68,1696327153615,03/10/2023 09:59:13,1696334353615,2,03/10/2023 13:59:13,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,info,Video start,144.59516664145443,128,144.59516664145443,144.59516664145443,128,144.59516664145443,1,144.59516664145443,0,0,,Video,Video,2,object-8,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,66
69,1696327158153,03/10/2023 09:59:18,1696334358153,2,03/10/2023 13:59:18,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,continue,,4898,4882,4898,4898,4882,4898,1,4898,0,0,,Click To Continue,Continue Button,10,object-24,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,67
70,1696327158154,03/10/2023 09:59:18,1696334358154,2,03/10/2023 13:59:18,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,2948,4882,4898,2948,4882,4898,1,2948,1950,0,,Rating Scale,Familiarity,5,object-10,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,68
71,1696327158155,03/10/2023 09:59:18,1696334358155,2,03/10/2023 13:59:18,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,response,yes,3416,4882,4898,3416,4882,4898,1,3416,1482,0,,Rating Scale,Use,7,object-12,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,69
72,1696327158155,03/10/2023 09:59:18,1696334358155,2,03/10/2023 13:59:18,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,4073,4882,4898,4073,4882,4898,1,4073,825,0,,Rating Scale,Similarity,9,object-14,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,70
73,1696327158472,03/10/2023 09:59:18,1696334358472,2,03/10/2023 13:59:18,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,info,Video start,117.26908336474744,108,117.26908336474744,117.26908336474744,108,117.26908336474744,1,117.26908336474744,0,0,,Video,Video,2,object-8,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,71
74,1696327164571,03/10/2023 09:59:24,1696334364571,2,03/10/2023 13:59:24,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,continue,,6430,6414,6430,6430,6414,6430,1,6430,0,0,,Click To Continue,Continue Button,10,object-24,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,72
75,1696327164591,03/10/2023 09:59:24,1696334364591,2,03/10/2023 13:59:24,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,2365,6414,6430,2365,6414,6430,1,2365,4065,0,,Rating Scale,Familiarity,5,object-10,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,73
76,1696327164593,03/10/2023 09:59:24,1696334364593,2,03/10/2023 13:59:24,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,response,yes,2982,6414,6430,2982,6414,6430,1,2982,3448,0,,Rating Scale,Use,7,object-12,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,74
77,1696327164594,03/10/2023 09:59:24,1696334364594,2,03/10/2023 13:59:24,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,15,trial,Screen 1,9lhd9n,1,response,1,3665,6414,6430,3665,6414,6430,1,3665,2765,0,,Rating Scale,Similarity,9,object-14,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,75
78,1696327164904,03/10/2023 09:59:24,1696334364904,2,03/10/2023 13:59:24,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,info,Video start,152.06762534951474,146,152.06762534951474,152.06762534951474,146,152.06762534951474,1,152.06762534951474,0,0,,Video,Video,2,object-8,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,76
79,1696327168481,03/10/2023 09:59:28,1696334368481,2,03/10/2023 13:59:28,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,continue,,3937,3932,3937,3937,3932,3937,1,3937,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,77
80,1696327168482,03/10/2023 09:59:28,1696334368482,2,03/10/2023 13:59:28,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,2150,3932,3938,2150,3932,3938,1,2150,1788,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,78
81,1696327168482,03/10/2023 09:59:28,1696334368482,2,03/10/2023 13:59:28,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,response,yes,2585,3932,3938,2585,3932,3938,1,2585,1353,0,,Rating Scale,Use,7,object-12,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,79
82,1696327168483,03/10/2023 09:59:28,1696334368483,2,03/10/2023 13:59:28,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,16,trial,Screen 1,9lhd9n,1,response,1,3316,3932,3939.000000000029,3316,3932,3939.000000000029,1,3316,623.0000000000291,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,80
83,1696327168827,03/10/2023 09:59:28,1696334368827,2,03/10/2023 13:59:28,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,info,Video start,137.91212495151535,125,137.91212495151535,137.91212495151535,125,137.91212495151535,1,137.91212495151535,0,0,,Video,Video,2,object-8,trial,come,komme,Komme.mp4,Come 1.jpg,17,,81
84,1696327172716,03/10/2023 09:59:32,1696334372716,2,03/10/2023 13:59:32,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,continue,,4239,4232,4239,4239,4232,4239,1,4239,0,0,,Click To Continue,Continue Button,10,object-24,trial,come,komme,Komme.mp4,Come 1.jpg,17,,82
85,1696327172717,03/10/2023 09:59:32,1696334372717,2,03/10/2023 13:59:32,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,2416,4232,4241,2416,4232,4241,1,2416,1825,0,,Rating Scale,Familiarity,5,object-10,trial,come,komme,Komme.mp4,Come 1.jpg,17,,83
86,1696327172718,03/10/2023 09:59:32,1696334372718,2,03/10/2023 13:59:32,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,response,yes,2934,4232,4242,2934,4232,4242,1,2934,1308,0,,Rating Scale,Use,7,object-12,trial,come,komme,Komme.mp4,Come 1.jpg,17,,84
87,1696327172718,03/10/2023 09:59:32,1696334372718,2,03/10/2023 13:59:32,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,3502,4232,4242,3502,4232,4242,1,3502,740,0,,Rating Scale,Similarity,9,object-14,trial,come,komme,Komme.mp4,Come 1.jpg,17,,85
88,1696327173284,03/10/2023 09:59:33,1696334373284,2,03/10/2023 13:59:33,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,18,trial,Screen 1,9lhd9n,1,info,Video start,402.6564166988246,397,402.6564166988246,402.6564166988246,397,402.6564166988246,1,402.6564166988246,0,0,,Video,Video,2,object-8,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,86
89,1696327178617,03/10/2023 09:59:38,1696334378617,2,03/10/2023 13:59:38,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,18,trial,Screen 1,9lhd9n,1,continue,,5898,5882,5898,5898,5882,5898,1,5898,0,0,,Click To Continue,Continue Button,10,object-24,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,87
90,1696327178637,03/10/2023 09:59:38,1696334378637,2,03/10/2023 13:59:38,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,18,trial,Screen 1,9lhd9n,1,response,7,3733,5882,5898,3733,5882,5898,1,3733,2165,0,,Rating Scale,Familiarity,5,object-10,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,88
91,1696327178638,03/10/2023 09:59:38,1696334378638,2,03/10/2023 13:59:38,142915,11,task-qcg3,,32000805,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,18,trial,Screen 1,9lhd9n,1,response,yes,4332,5882,5898,4332,5882,5898,1,4332,1566,0,,Rating Scale,Use,7,object-12,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,89
