Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
17,1696510533040,05/10/2023 12:55:33,1696517733040,2,05/10/2023 16:55:33,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,6083.31700000001,7249.700000000012,7266.126000000018,6083.31700000001,7249.700000000012,7266.126000000018,1,6083.31700000001,1182.8090000000084,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1696510533406,05/10/2023 12:55:33,1696517733406,2,05/10/2023 16:55:33,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,167.26199999997334,150.59099999997125,167.26199999997334,167.26199999997334,150.59099999997125,167.26199999997334,1,167.26199999997334,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1696510559899,05/10/2023 12:55:59,1696517759899,2,05/10/2023 16:55:59,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,26881.87999999999,26865.51299999999,26881.87999999999,26881.87999999999,26865.51299999999,26881.87999999999,1,26881.87999999999,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1696510559906,05/10/2023 12:55:59,1696517759906,2,05/10/2023 16:55:59,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,13666.659,26865.51299999999,26881.87999999999,13666.659,26865.51299999999,26881.87999999999,1,13666.659,13215.22099999999,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1696510559907,05/10/2023 12:55:59,1696517759907,2,05/10/2023 16:55:59,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,14849.539999999994,26865.51299999999,26881.87999999999,14849.539999999994,26865.51299999999,26881.87999999999,1,14849.539999999994,12032.339999999997,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1696510559908,05/10/2023 12:55:59,1696517759908,2,05/10/2023 16:55:59,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,5,25798.905,26865.51299999999,26881.87999999999,25798.905,26865.51299999999,26881.87999999999,1,25798.905,1082.9749999999913,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1696510560288,05/10/2023 12:56:00,1696517760288,2,05/10/2023 16:56:00,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,192.14399999851338,185.05900000002293,192.14399999851338,192.14399999851338,185.05900000002293,192.14399999851338,1,192.14399999851338,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1696510570544,05/10/2023 12:56:10,1696517770544,2,05/10/2023 16:56:10,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,10663.585000000749,10649.433000000005,10663.585000000749,10663.585000000749,10649.433000000005,10663.585000000749,1,10663.585000000749,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1696510570551,05/10/2023 12:56:10,1696517770551,2,05/10/2023 16:56:10,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,6632.892000000007,10649.433000000005,10666.020000000004,6632.892000000007,10649.433000000005,10666.020000000004,1,6632.892000000007,4033.127999999997,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1696510570551,05/10/2023 12:56:10,1696517770551,2,05/10/2023 16:56:10,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,7699.438000000009,10649.433000000005,10666.020000000004,7699.438000000009,10649.433000000005,10666.020000000004,1,7699.438000000009,2966.581999999995,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1696510570551,05/10/2023 12:56:10,1696517770551,2,05/10/2023 16:56:10,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,5,9500.130000000005,10649.433000000005,10666.020000000004,9500.130000000005,10649.433000000005,10666.020000000004,1,9500.130000000005,1165.8899999999994,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1696510570915,05/10/2023 12:56:10,1696517770915,2,05/10/2023 16:56:10,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,184.02300000000105,167.4320000000007,184.02300000000105,184.02300000000105,167.4320000000007,184.02300000000105,1,184.02300000000105,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1696510585265,05/10/2023 12:56:25,1696517785265,2,05/10/2023 16:56:25,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,14733.148000000001,14716.430999999997,14733.148000000001,14733.148000000001,14716.430999999997,14733.148000000001,1,14733.148000000001,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1696510585270,05/10/2023 12:56:25,1696517785270,2,05/10/2023 16:56:25,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,6,6299.695999999996,14716.430999999997,14733.148000000001,6299.695999999996,14716.430999999997,14733.148000000001,1,6299.695999999996,8433.452000000005,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1696510585270,05/10/2023 12:56:25,1696517785270,2,05/10/2023 16:56:25,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,10482.922000000006,14716.430999999997,14733.148000000001,10482.922000000006,14716.430999999997,14733.148000000001,1,10482.922000000006,4250.225999999995,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1696510585270,05/10/2023 12:56:25,1696517785270,2,05/10/2023 16:56:25,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,3,13616.989000000001,14716.430999999997,14733.148000000001,13616.989000000001,14716.430999999997,14733.148000000001,1,13616.989000000001,1116.1589999999997,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1696510585633,05/10/2023 12:56:25,1696517785633,2,05/10/2023 16:56:25,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,133.03400000074717,119.21799999993527,133.03400000074717,133.03400000074717,119.21799999993527,133.03400000074717,1,133.03400000074717,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1696510614542,05/10/2023 12:56:54,1696517814542,2,05/10/2023 16:56:54,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,29288.120999999257,29282.771000000008,29288.120999999257,29288.120999999257,29282.771000000008,29288.120999999257,1,29288.120999999257,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1696510614547,05/10/2023 12:56:54,1696517814547,2,05/10/2023 16:56:54,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,28032.716000000015,29282.771000000008,29294.020999997767,28032.716000000015,29282.771000000008,29294.020999997767,1,28032.716000000015,1261.304999997752,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1696510614548,05/10/2023 12:56:54,1696517814548,2,05/10/2023 16:56:54,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,25898.777000000002,29282.771000000008,29294.520999997767,25898.777000000002,29282.771000000008,29294.520999997767,1,25898.777000000002,3395.743999997765,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1696510614548,05/10/2023 12:56:54,1696517814548,2,05/10/2023 16:56:54,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,2,21782.121000000014,29282.771000000008,29294.820999998512,21782.121000000014,29282.771000000008,29294.820999998512,1,21782.121000000014,7512.699999998498,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1696510614916,05/10/2023 12:56:54,1696517814916,2,05/10/2023 16:56:54,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,127.58999999924913,111.4989999999816,127.58999999924913,127.58999999924913,111.4989999999816,127.58999999924913,1,127.58999999924913,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1696510627559,05/10/2023 12:57:07,1696517827559,2,05/10/2023 16:57:07,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,13022.95000000074,13014.818,13022.95000000074,13022.95000000074,13014.818,13022.95000000074,1,13022.95000000074,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1696510627565,05/10/2023 12:57:07,1696517827565,2,05/10/2023 16:57:07,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5914.923999999999,13014.818,13028.749999997759,5914.923999999999,13014.818,13028.749999997759,1,5914.923999999999,7113.82599999776,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1696510627565,05/10/2023 12:57:07,1696517827565,2,05/10/2023 16:57:07,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,7832.581999999995,13014.818,13029.249999997759,7832.581999999995,13014.818,13029.249999997759,1,7832.581999999995,5196.667999997764,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696510627566,05/10/2023 12:57:07,1696517827566,2,05/10/2023 16:57:07,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,2,12048.169999999984,13014.818,13029.549999998504,12048.169999999984,13014.818,13029.549999998504,1,12048.169999999984,981.3799999985204,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696510627934,05/10/2023 12:57:07,1696517827934,2,05/10/2023 16:57:07,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,179.5049999992498,167.09900000007474,179.5049999992498,179.5049999992498,167.09900000007474,179.5049999992498,1,179.5049999992498,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1696510635699,05/10/2023 12:57:15,1696517835699,2,05/10/2023 16:57:15,142915,11,task-qcg3,,32050536,wh8dvie9,9479027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1200,1920x1075,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,8147.63200000074,8132.850999999995,8147.63200000074,8147.63200000074,8132.850999999995,8147.63200000074,1,8147.63200000074,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
