Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
122,1698512120372,28/10/2023 16:55:20,1698519320372,2,28/10/2023 20:55:20,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,24,trial,Screen 1,9lhd9n,1,response,7,8566,9634,9646,8566,9634,9646,1,8566,1080,0,,Rating Scale,Similarity,9,object-14,trial,eagle,ørn,Ørn.mp4,Eagle 1.jpg,24,,120
123,1698512120714,28/10/2023 16:55:20,1698519320714,2,28/10/2023 20:55:20,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,25,trial,Screen 1,9lhd9n,1,info,Video start,141,141,141,141,141,141,1,141,0,0,,Video,Video,2,object-8,trial,east,øst,Øst.mp4,East 1.jpg,25,,121
124,1698512154719,28/10/2023 16:55:54,1698519354719,2,28/10/2023 20:55:54,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,25,trial,Screen 1,9lhd9n,1,continue,,34358,34353,34358,34358,34353,34358,1,34358,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,øst,Øst.mp4,East 1.jpg,25,,122
125,1698512196840,28/10/2023 16:56:36,1698519396840,2,28/10/2023 20:56:36,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,25,trial,Screen 1,9lhd9n,1,continue,,76477,76472,76477,76477,76472,76477,1,76477,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,øst,Øst.mp4,East 1.jpg,25,,123
126,1698512196844,28/10/2023 16:56:36,1698519396844,2,28/10/2023 20:56:36,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,25,trial,Screen 1,9lhd9n,1,response,1,67454,76472,76482,67454,76472,76482,1,67454,9028,0,,Rating Scale,Familiarity,5,object-10,trial,east,øst,Øst.mp4,East 1.jpg,25,,124
127,1698512196845,28/10/2023 16:56:36,1698519396845,2,28/10/2023 20:56:36,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,25,trial,Screen 1,9lhd9n,1,response,no,69638,76472,76484,69638,76472,76484,1,69638,6846,0,,Rating Scale,Use,7,object-12,trial,east,øst,Øst.mp4,East 1.jpg,25,,125
128,1698512196847,28/10/2023 16:56:36,1698519396847,2,28/10/2023 20:56:36,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,25,trial,Screen 1,9lhd9n,1,response,1,74105,76472,76485,74105,76472,76485,1,74105,2380,0,,Rating Scale,Similarity,9,object-14,trial,east,øst,Øst.mp4,East 1.jpg,25,,126
129,1698512197186,28/10/2023 16:56:37,1698519397186,2,28/10/2023 20:56:37,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,26,trial,Screen 1,9lhd9n,1,info,Video start,189,189,189,189,189,189,1,189,0,0,,Video,Video,2,object-8,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,127
130,1698512212591,28/10/2023 16:56:52,1698519412591,2,28/10/2023 20:56:52,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,26,trial,Screen 1,9lhd9n,1,continue,,15757.000000000466,15751,15757.000000000466,15757.000000000466,15751,15757.000000000466,1,15757.000000000466,0,0,,Click To Continue,Continue Button,10,object-24,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,128
131,1698512212597,28/10/2023 16:56:52,1698519412597,2,28/10/2023 20:56:52,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,26,trial,Screen 1,9lhd9n,1,response,1,11601,15751,15763,11601,15751,15763,1,11601,4162,0,,Rating Scale,Familiarity,5,object-10,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,129
132,1698512212598,28/10/2023 16:56:52,1698519412598,2,28/10/2023 20:56:52,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,26,trial,Screen 1,9lhd9n,1,response,no,13151,15751,15764,13151,15751,15764,1,13151,2613,0,,Rating Scale,Use,7,object-12,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,130
133,1698512212599,28/10/2023 16:56:52,1698519412599,2,28/10/2023 20:56:52,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,26,trial,Screen 1,9lhd9n,1,response,1,14467,15751,15765,14467,15751,15765,1,14467,1298,0,,Rating Scale,Similarity,9,object-14,trial,try,prøve,Prøve.mp4,Try 1.jpg,26,,131
134,1698512212933,28/10/2023 16:56:52,1698519412933,2,28/10/2023 20:56:52,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,27,trial,Screen 1,9lhd9n,1,info,Video start,125,109,125,125,109,125,1,125,0,0,,Video,Video,2,object-8,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,132
135,1698512269482,28/10/2023 16:57:49,1698519469482,2,28/10/2023 20:57:49,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,27,trial,Screen 1,9lhd9n,1,continue,,56893,56887,56893,56893,56887,56893,1,56893,0,0,,Click To Continue,Continue Button,10,object-24,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,133
136,1698512269490,28/10/2023 16:57:49,1698519469490,2,28/10/2023 20:57:49,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,27,trial,Screen 1,9lhd9n,1,response,7,51437,56887,56902,51437,56887,56902,1,51437,5465,0,,Rating Scale,Familiarity,5,object-10,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,134
137,1698512269491,28/10/2023 16:57:49,1698519469491,2,28/10/2023 20:57:49,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,27,trial,Screen 1,9lhd9n,1,response,yes,52887,56887,56903,52887,56887,56903,1,52887,4016,0,,Rating Scale,Use,7,object-12,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,135
138,1698512269492,28/10/2023 16:57:49,1698519469492,2,28/10/2023 20:57:49,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,27,trial,Screen 1,9lhd9n,1,response,7,54821,56887,56903,54821,56887,56903,1,54821,2082,0,,Rating Scale,Similarity,9,object-14,trial,breathe,puste,Puste.mp4,Breathe 1.jpg,27,,136
139,1698512269834,28/10/2023 16:57:49,1698519469834,2,28/10/2023 20:57:49,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,28,trial,Screen 1,9lhd9n,1,info,Video start,146,129,146,146,129,146,1,146,0,0,,Video,Video,2,object-8,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,137
140,1698512279914,28/10/2023 16:57:59,1698519479914,2,28/10/2023 20:57:59,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,28,trial,Screen 1,9lhd9n,1,continue,,10440,10434,10440,10440,10434,10440,1,10440,0,0,,Click To Continue,Continue Button,10,object-24,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,138
141,1698512279922,28/10/2023 16:57:59,1698519479922,2,28/10/2023 20:57:59,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,28,trial,Screen 1,9lhd9n,1,response,7,5534,10434,10447.000000000466,5534,10434,10447.000000000466,1,5534,4913.000000000466,0,,Rating Scale,Familiarity,5,object-10,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,139
142,1698512279923,28/10/2023 16:57:59,1698519479923,2,28/10/2023 20:57:59,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,28,trial,Screen 1,9lhd9n,1,response,yes,6684,10434,10449,6684,10434,10449,1,6684,3765,0,,Rating Scale,Use,7,object-12,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,140
143,1698512279924,28/10/2023 16:57:59,1698519479924,2,28/10/2023 20:57:59,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,28,trial,Screen 1,9lhd9n,1,response,7,8168,10434,10450,8168,10434,10450,1,8168,2282,0,,Rating Scale,Similarity,9,object-14,trial,travel,reise,Reise.mp4,Travel 1.jpg,28,,141
144,1698512280262,28/10/2023 16:58:00,1698519480262,2,28/10/2023 20:58:00,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,29,trial,Screen 1,9lhd9n,1,info,Video start,150.12101200017594,147,150.12101200017594,150.12101200017594,147,150.12101200017594,1,150.12101200017594,0,0,,Video,Video,2,object-8,trial,call,rope,Rope.mp4,Call 1.jpg,29,,142
145,1698512324236,28/10/2023 16:58:44,1698519524236,2,28/10/2023 20:58:44,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,29,trial,Screen 1,9lhd9n,1,continue,,44326,44320,44326,44326,44320,44326,1,44326,0,0,,Click To Continue,Continue Button,10,object-24,trial,call,rope,Rope.mp4,Call 1.jpg,29,,143
146,1698512324242,28/10/2023 16:58:44,1698519524242,2,28/10/2023 20:58:44,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,29,trial,Screen 1,9lhd9n,1,response,7,38936,44320,44333,38936,44320,44333,1,38936,5397,0,,Rating Scale,Familiarity,5,object-10,trial,call,rope,Rope.mp4,Call 1.jpg,29,,144
147,1698512324243,28/10/2023 16:58:44,1698519524243,2,28/10/2023 20:58:44,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,29,trial,Screen 1,9lhd9n,1,response,yes,40069,44320,44334,40069,44320,44334,1,40069,4265,0,,Rating Scale,Use,7,object-12,trial,call,rope,Rope.mp4,Call 1.jpg,29,,145
148,1698512324244,28/10/2023 16:58:44,1698519524244,2,28/10/2023 20:58:44,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,29,trial,Screen 1,9lhd9n,1,response,7,42487,44320,44335,42487,44320,44335,1,42487,1848,0,,Rating Scale,Similarity,9,object-14,trial,call,rope,Rope.mp4,Call 1.jpg,29,,146
149,1698512324579,28/10/2023 16:58:44,1698519524579,2,28/10/2023 20:58:44,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,30,trial,Screen 1,9lhd9n,1,info,Video start,141,125,141,141,125,141,1,141,0,0,,Video,Video,2,object-8,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,147
150,1698512335888,28/10/2023 16:58:55,1698519535888,2,28/10/2023 20:58:55,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,30,trial,Screen 1,9lhd9n,1,continue,,11657,11651,11657,11657,11651,11657,1,11657,0,0,,Click To Continue,Continue Button,10,object-24,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,148
151,1698512335895,28/10/2023 16:58:55,1698519535895,2,28/10/2023 20:58:55,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,30,trial,Screen 1,9lhd9n,1,response,7,6201,11651,11665,6201,11651,11665,1,6201,5464,0,,Rating Scale,Familiarity,5,object-10,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,149
152,1698512335896,28/10/2023 16:58:55,1698519535896,2,28/10/2023 20:58:55,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,30,trial,Screen 1,9lhd9n,1,response,yes,7517,11651,11666,7517,11651,11666,1,7517,4149,0,,Rating Scale,Use,7,object-12,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,150
153,1698512335897,28/10/2023 16:58:55,1698519535897,2,28/10/2023 20:58:55,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,30,trial,Screen 1,9lhd9n,1,response,7,9451,11651,11667,9451,11651,11667,1,9451,2216,0,,Rating Scale,Similarity,9,object-14,trial,salt,salt,Salt.mp4,Salt 1.jpg,30,,151
154,1698512336241,28/10/2023 16:58:56,1698519536241,2,28/10/2023 20:58:56,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,31,trial,Screen 1,9lhd9n,1,info,Video start,141.7623850001324,129,141.7623850001324,141.7623850001324,129,141.7623850001324,1,141.7623850001324,0,0,,Video,Video,2,object-8,trial,watch,se-på,Se-på.mp4,Watch 1.jpg,31,,152
155,1698512346354,28/10/2023 16:59:06,1698519546354,2,28/10/2023 20:59:06,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,31,trial,Screen 1,9lhd9n,1,continue,,10473,10467,10473,10473,10467,10473,1,10473,0,0,,Click To Continue,Continue Button,10,object-24,trial,watch,se-på,Se-på.mp4,Watch 1.jpg,31,,153
156,1698512346361,28/10/2023 16:59:06,1698519546361,2,28/10/2023 20:59:06,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,31,trial,Screen 1,9lhd9n,1,response,7,5167,10467,10479,5167,10467,10479,1,5167,5312,0,,Rating Scale,Familiarity,5,object-10,trial,watch,se-på,Se-på.mp4,Watch 1.jpg,31,,154
157,1698512346362,28/10/2023 16:59:06,1698519546362,2,28/10/2023 20:59:06,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,31,trial,Screen 1,9lhd9n,1,response,yes,6650,10467,10480,6650,10467,10480,1,6650,3830,0,,Rating Scale,Use,7,object-12,trial,watch,se-på,Se-på.mp4,Watch 1.jpg,31,,155
158,1698512346363,28/10/2023 16:59:06,1698519546363,2,28/10/2023 20:59:06,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,31,trial,Screen 1,9lhd9n,1,response,7,8267,10467,10481,8267,10467,10481,1,8267,2214,0,,Rating Scale,Similarity,9,object-14,trial,watch,se-på,Se-på.mp4,Watch 1.jpg,31,,156
159,1698512346702,28/10/2023 16:59:06,1698519546702,2,28/10/2023 20:59:06,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,32,trial,Screen 1,9lhd9n,1,info,Video start,143.25332799973185,142,143.25332799973185,143.25332799973185,142,143.25332799973185,1,143.25332799973185,0,0,,Video,Video,2,object-8,trial,sail,seil-båt,Seil-båt.mp4,Sail 1.jpg,32,,157
160,1698512357118,28/10/2023 16:59:17,1698519557118,2,28/10/2023 20:59:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,32,trial,Screen 1,9lhd9n,1,continue,,10773,10767,10773,10773,10767,10773,1,10773,0,0,,Click To Continue,Continue Button,10,object-24,trial,sail,seil-båt,Seil-båt.mp4,Sail 1.jpg,32,,158
161,1698512357124,28/10/2023 16:59:17,1698519557124,2,28/10/2023 20:59:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,32,trial,Screen 1,9lhd9n,1,response,7,4966,10767,10779,4966,10767,10779,1,4966,5813,0,,Rating Scale,Familiarity,5,object-10,trial,sail,seil-båt,Seil-båt.mp4,Sail 1.jpg,32,,159
162,1698512357125,28/10/2023 16:59:17,1698519557125,2,28/10/2023 20:59:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,32,trial,Screen 1,9lhd9n,1,response,yes,6601,10767,10781,6601,10767,10781,1,6601,4180,0,,Rating Scale,Use,7,object-12,trial,sail,seil-båt,Seil-båt.mp4,Sail 1.jpg,32,,160
163,1698512357125,28/10/2023 16:59:17,1698519557125,2,28/10/2023 20:59:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,32,trial,Screen 1,9lhd9n,1,response,7,9234,10767,10781,9234,10767,10781,1,9234,1547,0,,Rating Scale,Similarity,9,object-14,trial,sail,seil-båt,Seil-båt.mp4,Sail 1.jpg,32,,161
164,1698512357458,28/10/2023 16:59:17,1698519557458,2,28/10/2023 20:59:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,33,trial,Screen 1,9lhd9n,1,info,Video start,143.13092900067815,130,143.13092900067815,143.13092900067815,130,143.13092900067815,1,143.13092900067815,0,0,,Video,Video,2,object-8,trial,cigar,sigar,Sigar.mp4,Cigar 1.jpg,33,,162
165,1698512369643,28/10/2023 16:59:29,1698519569643,2,28/10/2023 20:59:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,33,trial,Screen 1,9lhd9n,1,continue,,12539,12535,12539,12539,12535,12539,1,12539,0,0,,Click To Continue,Continue Button,10,object-24,trial,cigar,sigar,Sigar.mp4,Cigar 1.jpg,33,,163
166,1698512369649,28/10/2023 16:59:29,1698519569649,2,28/10/2023 20:59:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,33,trial,Screen 1,9lhd9n,1,response,7,7851,12535,12545,7851,12535,12545,1,7851,4694,0,,Rating Scale,Familiarity,5,object-10,trial,cigar,sigar,Sigar.mp4,Cigar 1.jpg,33,,164
167,1698512369650,28/10/2023 16:59:29,1698519569650,2,28/10/2023 20:59:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,33,trial,Screen 1,9lhd9n,1,response,yes,9168,12535,12547.000000000466,9168,12535,12547.000000000466,1,9168,3379.0000000004657,0,,Rating Scale,Use,7,object-12,trial,cigar,sigar,Sigar.mp4,Cigar 1.jpg,33,,165
168,1698512369652,28/10/2023 16:59:29,1698519569652,2,28/10/2023 20:59:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,33,trial,Screen 1,9lhd9n,1,response,7,10935,12535,12548,10935,12535,12548,1,10935,1613,0,,Rating Scale,Similarity,9,object-14,trial,cigar,sigar,Sigar.mp4,Cigar 1.jpg,33,,166
169,1698512370002,28/10/2023 16:59:30,1698519570002,2,28/10/2023 20:59:30,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,34,trial,Screen 1,9lhd9n,1,info,Video start,157,141,157,157,141,157,1,157,0,0,,Video,Video,2,object-8,trial,ring,sirkel,Sirkel.mp4,Ring 1.jpg,34,,167
170,1698512393624,28/10/2023 16:59:53,1698519593624,2,28/10/2023 20:59:53,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,34,trial,Screen 1,9lhd9n,1,continue,,23990,23984,23990,23990,23984,23990,1,23990,0,0,,Click To Continue,Continue Button,10,object-24,trial,ring,sirkel,Sirkel.mp4,Ring 1.jpg,34,,168
171,1698512393631,28/10/2023 16:59:53,1698519593631,2,28/10/2023 20:59:53,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,34,trial,Screen 1,9lhd9n,1,response,7,18151,23984,23997,18151,23984,23997,1,18151,5846,0,,Rating Scale,Familiarity,5,object-10,trial,ring,sirkel,Sirkel.mp4,Ring 1.jpg,34,,169
172,1698512393632,28/10/2023 16:59:53,1698519593632,2,28/10/2023 20:59:53,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,34,trial,Screen 1,9lhd9n,1,response,yes,20518,23984,23999,20518,23984,23999,1,20518,3481,0,,Rating Scale,Use,7,object-12,trial,ring,sirkel,Sirkel.mp4,Ring 1.jpg,34,,170
173,1698512393633,28/10/2023 16:59:53,1698519593633,2,28/10/2023 20:59:53,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,34,trial,Screen 1,9lhd9n,1,response,7,22601,23984,24000,22601,23984,24000,1,22601,1399,0,,Rating Scale,Similarity,9,object-14,trial,ring,sirkel,Sirkel.mp4,Ring 1.jpg,34,,171
