Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
1,1697883224227,21/10/2023 10:13:44,1697890424227,2,21/10/2023 14:13:44,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1697883353275,21/10/2023 10:15:53,1697890553275,2,21/10/2023 14:15:53,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,1,Instructions,Screen 1,apt9h7,1,continue,,124932.37799999701,124922.35299999999,124932.37799999701,124932.37799999701,124922.35299999999,124932.37799999701,1,124932.37799999701,0,0,,Click To Continue,Continue Button,2,object-4,Instructions,,,,,,
3,1697883353380,21/10/2023 10:15:53,1697890553380,2,21/10/2023 14:15:53,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,info,Video start,115.64900000000583,99.99599999999919,115.64900000000583,115.64900000000583,99.99599999999919,115.64900000000583,1,115.64900000000583,0,0,,Video,Video,2,object-8,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,1
4,1697883406047,21/10/2023 10:16:46,1697890606047,2,21/10/2023 14:16:46,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,continue,,52777.42499999926,52769.928000000014,52777.42499999926,52777.42499999926,52769.928000000014,52777.42499999926,1,52777.42499999926,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,2
5,1697883406049,21/10/2023 10:16:46,1697890606049,2,21/10/2023 14:16:46,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,response,7,24501.705000000016,52769.928000000014,52786.59400000001,24501.705000000016,52769.928000000014,52786.59400000001,1,24501.705000000016,28284.888999999996,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,3
6,1697883406050,21/10/2023 10:16:46,1697890606050,2,21/10/2023 14:16:46,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,response,yes,32001.405,52769.928000000014,52786.59400000001,32001.405,52769.928000000014,52786.59400000001,1,32001.405,20785.189000000013,0,,Rating Scale,Use,7,object-12,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,4
7,1697883406050,21/10/2023 10:16:46,1697890606050,2,21/10/2023 14:16:46,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,response,7,48885.418000000005,52769.928000000014,52786.59400000001,48885.418000000005,52769.928000000014,52786.59400000001,1,48885.418000000005,3901.1760000000068,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,5
8,1697883406150,21/10/2023 10:16:46,1697890606150,2,21/10/2023 14:16:46,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,info,Video start,116.66199999998207,99.99599999998463,116.66199999998207,116.66199999998207,99.99599999998463,116.66199999998207,1,116.66199999998207,0,0,,Video,Video,2,object-8,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,6
9,1697883446790,21/10/2023 10:17:26,1697890646790,2,21/10/2023 14:17:26,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,continue,,40759.6969999985,40751.97,40759.6969999985,40759.6969999985,40751.97,40759.6969999985,1,40759.6969999985,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,7
10,1697883446793,21/10/2023 10:17:26,1697890646793,2,21/10/2023 14:17:26,142916,13,task-1v1w,,32398078,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,7,32051.44199999998,40751.97,40763.996999999246,32051.44199999998,40751.97,40763.996999999246,1,32051.44199999998,8712.554999999265,0,,Rating Scale,Familiarity,5,object-10,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,8
