Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
11,1696578423267,06/10/2023 07:47:03,1696589223267,3,06/10/2023 13:47:03,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,6199.752000000008,8383.260999999999,8397.382999964233,6199.752000000008,8383.260999999999,8397.382999964233,1,6199.752000000008,2197.6309999642253,0,,Rating Scale,Use,7,object-12,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,9
12,1696578423268,06/10/2023 07:47:03,1696589223268,3,06/10/2023 13:47:03,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,7,7466.367999999988,8383.260999999999,8398.182999976154,7466.367999999988,8383.260999999999,8398.182999976154,1,7466.367999999988,931.8149999761663,0,,Rating Scale,Similarity,9,object-14,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,10
13,1696578423633,06/10/2023 07:47:03,1696589223633,3,06/10/2023 13:47:03,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,183.32600000003004,166.6600000000326,183.32600000003004,183.32600000003004,166.6600000000326,183.32600000003004,1,183.32600000003004,0,0,,Video,Video,2,object-8,trial,color,цвет,3.mp4,Color 2.jpg,,11
14,1696578439180,06/10/2023 07:47:19,1696589239180,3,06/10/2023 13:47:19,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,15925.621999964234,15916.291999999987,15925.621999964234,15925.621999964234,15916.291999999987,15925.621999964234,1,15925.621999964234,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,цвет,3.mp4,Color 2.jpg,,12
15,1696578439187,06/10/2023 07:47:19,1696589239187,3,06/10/2023 13:47:19,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,10066.525999999983,15916.291999999987,15932.957999999984,10066.525999999983,15916.291999999987,15932.957999999984,1,10066.525999999983,5866.432000000001,0,,Rating Scale,Familiarity,5,object-10,trial,color,цвет,3.mp4,Color 2.jpg,,13
16,1696578439188,06/10/2023 07:47:19,1696589239188,3,06/10/2023 13:47:19,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,11616.464000000007,15916.291999999987,15932.957999999984,11616.464000000007,15916.291999999987,15932.957999999984,1,11616.464000000007,4316.493999999977,0,,Rating Scale,Use,7,object-12,trial,color,цвет,3.mp4,Color 2.jpg,,14
17,1696578439189,06/10/2023 07:47:19,1696589239189,3,06/10/2023 13:47:19,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,1,15166.321999999986,15916.291999999987,15932.957999999984,15166.321999999986,15916.291999999987,15932.957999999984,1,15166.321999999986,766.6359999999986,0,,Rating Scale,Similarity,9,object-14,trial,color,цвет,3.mp4,Color 2.jpg,,15
18,1696578439552,06/10/2023 07:47:19,1696589239552,3,06/10/2023 13:47:19,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,296.6430000000105,283.32200000001467,296.6430000000105,296.6430000000105,283.32200000001467,296.6430000000105,1,296.6430000000105,0,0,,Video,Video,2,object-8,trial,doll,кукла,4.mp4,Doll 2.jpg,,16
19,1696578457527,06/10/2023 07:47:37,1696589257527,3,06/10/2023 13:47:37,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,18356.12999997617,18349.790999999997,18356.12999997617,18356.12999997617,18349.790999999997,18356.12999997617,1,18356.12999997617,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,кукла,4.mp4,Doll 2.jpg,,17
20,1696578457532,06/10/2023 07:47:37,1696589257532,3,06/10/2023 13:47:37,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,6400.006000000023,18349.790999999997,18361.329999964248,6400.006000000023,18349.790999999997,18361.329999964248,1,6400.006000000023,11961.323999964225,0,,Rating Scale,Familiarity,5,object-10,trial,doll,кукла,4.mp4,Doll 2.jpg,,18
21,1696578457532,06/10/2023 07:47:37,1696589257532,3,06/10/2023 13:47:37,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,15466.573000000004,18349.790999999997,18361.92999998809,15466.573000000004,18349.790999999997,18361.92999998809,1,15466.573000000004,2895.3569999880856,0,,Rating Scale,Use,7,object-12,trial,doll,кукла,4.mp4,Doll 2.jpg,,19
22,1696578457533,06/10/2023 07:47:37,1696589257533,3,06/10/2023 13:47:37,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,5,17566.489,18349.790999999997,18362.53000001193,17566.489,18349.790999999997,18362.53000001193,1,17566.489,796.04100001193,0,,Rating Scale,Similarity,9,object-14,trial,doll,кукла,4.mp4,Doll 2.jpg,,20
23,1696578457898,06/10/2023 07:47:37,1696589257898,3,06/10/2023 13:47:37,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,273.71000000001305,266.65600000001723,273.71000000001305,273.71000000001305,266.65600000001723,273.71000000001305,1,273.71000000001305,0,0,,Video,Video,2,object-8,trial,east,восток,5.mp4,East 2.jpg,,21
24,1696578464968,06/10/2023 07:47:44,1696589264968,3,06/10/2023 13:47:44,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,7447.138999988092,7433.29800000001,7447.138999988092,7447.138999988092,7433.29800000001,7447.138999988092,1,7447.138999988092,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,восток,5.mp4,East 2.jpg,,22
25,1696578464969,06/10/2023 07:47:44,1696589264969,3,06/10/2023 13:47:44,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,4033.1720000000205,7433.29800000001,7448.638999988092,4033.1720000000205,7433.29800000001,7448.638999988092,1,4033.1720000000205,3415.4669999880716,0,,Rating Scale,Familiarity,5,object-10,trial,east,восток,5.mp4,East 2.jpg,,23
26,1696578464970,06/10/2023 07:47:44,1696589264970,3,06/10/2023 13:47:44,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,4966.468000000023,7433.29800000001,7449.439000000013,4966.468000000023,7433.29800000001,7449.439000000013,1,4966.468000000023,2482.9709999999905,0,,Rating Scale,Use,7,object-12,trial,east,восток,5.mp4,East 2.jpg,,24
27,1696578464971,06/10/2023 07:47:44,1696589264971,3,06/10/2023 13:47:44,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,6733.326000000001,7433.29800000001,7449.964000000007,6733.326000000001,7433.29800000001,7449.964000000007,1,6733.326000000001,716.6380000000063,0,,Rating Scale,Similarity,9,object-14,trial,east,восток,5.mp4,East 2.jpg,,25
28,1696578465322,06/10/2023 07:47:45,1696589265322,3,06/10/2023 13:47:45,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,249.0109999761614,233.32400000002235,249.0109999761614,249.0109999761614,233.32400000002235,249.0109999761614,1,249.0109999761614,0,0,,Video,Video,2,object-8,trial,frog,лягушка,6.mp4,Frog 2.jpg,,26
29,1696578479815,06/10/2023 07:47:59,1696589279815,3,06/10/2023 13:47:59,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,14860.141000000003,14849.668999999994,14860.141000000003,14860.141000000003,14849.668999999994,14860.141000000003,1,14860.141000000003,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,лягушка,6.mp4,Frog 2.jpg,,27
30,1696578479822,06/10/2023 07:47:59,1696589279822,3,06/10/2023 13:47:59,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,11799.790999999997,14849.668999999994,14866.334999999992,11799.790999999997,14849.668999999994,14866.334999999992,1,11799.790999999997,3066.5439999999944,0,,Rating Scale,Familiarity,5,object-10,trial,frog,лягушка,6.mp4,Frog 2.jpg,,28
31,1696578479823,06/10/2023 07:47:59,1696589279823,3,06/10/2023 13:47:59,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,no,12949.744999999995,14849.668999999994,14866.334999999992,12949.744999999995,14849.668999999994,14866.334999999992,1,12949.744999999995,1916.5899999999965,0,,Rating Scale,Use,7,object-12,trial,frog,лягушка,6.mp4,Frog 2.jpg,,29
32,1696578479824,06/10/2023 07:47:59,1696589279824,3,06/10/2023 13:47:59,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,14016.369000000006,14849.668999999994,14866.334999999992,14016.369000000006,14849.668999999994,14866.334999999992,1,14016.369000000006,849.9659999999858,0,,Rating Scale,Similarity,9,object-14,trial,frog,лягушка,6.mp4,Frog 2.jpg,,30
33,1696578480186,06/10/2023 07:48:00,1696589280186,3,06/10/2023 13:48:00,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,216.2030000119298,199.99200000002747,216.2030000119298,216.2030000119298,199.99200000002747,216.2030000119298,1,216.2030000119298,0,0,,Video,Video,2,object-8,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,31
34,1696578496480,06/10/2023 07:48:16,1696589296480,3,06/10/2023 13:48:16,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,16675.171999988088,16666.525000000023,16675.171999988088,16675.171999988088,16666.525000000023,16675.171999988088,1,16675.171999988088,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,32
35,1696578496486,06/10/2023 07:48:16,1696589296486,3,06/10/2023 13:48:16,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,5050.059999999998,16666.525000000023,16680.371999976167,5050.059999999998,16666.525000000023,16680.371999976167,1,5050.059999999998,11630.31199997617,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,33
36,1696578496486,06/10/2023 07:48:16,1696589296486,3,06/10/2023 13:48:16,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,5783.364000000001,16666.525000000023,16681.671999988088,5783.364000000001,16666.525000000023,16681.671999988088,1,5783.364000000001,10898.307999988087,0,,Rating Scale,Use,7,object-12,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,34
37,1696578496487,06/10/2023 07:48:16,1696589296487,3,06/10/2023 13:48:16,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,6,16083.215000000026,16666.525000000023,16682.871999976167,16083.215000000026,16666.525000000023,16682.871999976167,1,16083.215000000026,599.6569999761414,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,35
38,1696578496840,06/10/2023 07:48:16,1696589296840,3,06/10/2023 13:48:16,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,233.32400000019697,216.65800000022864,233.32400000019697,233.32400000019697,216.65800000022864,233.32400000019697,1,233.32400000019697,0,0,,Video,Video,2,object-8,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,36
39,1696578510375,06/10/2023 07:48:30,1696589310375,3,06/10/2023 13:48:30,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,13903.846999976144,13899.706000000006,13903.846999976144,13903.846999976144,13899.706000000006,13903.846999976144,1,13903.846999976144,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,37
40,1696578510381,06/10/2023 07:48:30,1696589310381,3,06/10/2023 13:48:30,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,3549.8580000000075,13899.706000000006,13909.247000011906,3549.8580000000075,13899.706000000006,13909.247000011906,1,3549.8580000000075,10359.389000011899,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,38
41,1696578510381,06/10/2023 07:48:30,1696589310381,3,06/10/2023 13:48:30,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,4433.155999999959,13899.706000000006,13909.946999999986,4433.155999999959,13899.706000000006,13909.946999999986,1,4433.155999999959,9476.791000000027,0,,Rating Scale,Use,7,object-12,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,39
42,1696578510382,06/10/2023 07:48:30,1696589310382,3,06/10/2023 13:48:30,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,5,13033.073999999964,13899.706000000006,13910.346999976144,13033.073999999964,13899.706000000006,13910.346999976144,1,13033.073999999964,877.2729999761796,0,,Rating Scale,Similarity,9,object-14,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,40
43,1696578510806,06/10/2023 07:48:30,1696589310806,3,06/10/2023 13:48:30,142916,13,task-1v1w,,32064305,qmm3prwy,9482266,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1440x900,1432x679,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,227.8309999642172,216.65800000034506,227.8309999642172,227.8309999642172,216.65800000034506,227.8309999642172,1,227.8309999642172,0,0,,Video,Video,2,object-8,trial,ring,круг,9.mp4,Ring 2.jpg,,41
