Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
1,1697563531419,17/10/2023 17:25:31,1697570731419,2,17/10/2023 21:25:31,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1697563599585,17/10/2023 17:26:39,1697570799585,2,17/10/2023 21:26:39,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,1,Instructions,Screen 1,apt9h7,1,continue,,65674.171,65663.659,65674.171,65674.171,65663.659,65674.171,1,65674.171,0,0,,Click To Continue,Continue Button,2,object-4,Instructions,,,,,,
3,1697563624675,17/10/2023 17:27:04,1697570824675,2,17/10/2023 21:27:04,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
4,1697563625854,17/10/2023 17:27:05,1697570825854,2,17/10/2023 21:27:05,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,info,Video start,449.7480000119209,436.5299999999986,449.7480000119209,449.7480000119209,436.5299999999986,449.7480000119209,1,449.7480000119209,0,0,,Video,Video,2,object-8,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,1
5,1697563643388,17/10/2023 17:27:23,1697570843388,2,17/10/2023 21:27:23,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,continue,,18175.36899999404,18172.962,18175.36899999404,18175.36899999404,18172.962,18175.36899999404,1,18175.36899999404,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,2
6,1697563643412,17/10/2023 17:27:23,1697570843412,2,17/10/2023 21:27:23,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,response,7,6212.993,18172.962,18189.836,6212.993,18172.962,18189.836,1,6212.993,11976.842999999999,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,3
7,1697563643413,17/10/2023 17:27:23,1697570843413,2,17/10/2023 21:27:23,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,response,yes,8545.053,18172.962,18189.836,8545.053,18172.962,18189.836,1,8545.053,9644.783,0,,Rating Scale,Use,7,object-12,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,4
8,1697563643414,17/10/2023 17:27:23,1697570843414,2,17/10/2023 21:27:23,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,1,trial,Screen 1,9lhd9n,1,response,5,10876.731,18172.962,18189.836,10876.731,18172.962,18189.836,1,10876.731,7313.105,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,капуста,1.mp4,Cabbage 2.jpg,,5
9,1697563643845,17/10/2023 17:27:23,1697570843845,2,17/10/2023 21:27:23,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,info,Video start,470.8580000119216,467.02100000000064,470.8580000119216,470.8580000119216,467.02100000000064,470.8580000119216,1,470.8580000119216,0,0,,Video,Video,2,object-8,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,6
10,1697563670089,17/10/2023 17:27:50,1697570870089,2,17/10/2023 21:27:50,142916,13,task-1v1w,,32315169,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,continue,,26715.70700000596,26701.675000000003,26715.70700000596,26715.70700000596,26701.675000000003,26715.70700000596,1,26715.70700000596,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,7
