Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
11,1696596151846,06/10/2023 12:42:31,1696606951846,3,06/10/2023 18:42:31,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,6885.3399999999965,9202,9215,6885.3399999999965,9202,9215,1,6885.3399999999965,2329.6600000000035,0,,Rating Scale,Use,7,object-12,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,9
12,1696596151847,06/10/2023 12:42:31,1696606951847,3,06/10/2023 18:42:31,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,7,8268.660000000003,9202,9216,8268.660000000003,9202,9216,1,8268.660000000003,947.3399999999965,0,,Rating Scale,Similarity,9,object-14,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,10
13,1696596152235,06/10/2023 12:42:32,1696606952235,3,06/10/2023 18:42:32,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,200.0799999999581,200.0799999999581,200.0799999999581,200.0799999999581,200.0799999999581,200.0799999999581,1,200.0799999999581,0,0,,Video,Video,2,object-8,trial,color,цвет,3.mp4,Color 2.jpg,,11
14,1696596160487,06/10/2023 12:42:40,1696606960487,3,06/10/2023 18:42:40,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,8656,8651.900000000001,8656,8656,8651.900000000001,8656,1,8656,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,цвет,3.mp4,Color 2.jpg,,12
15,1696596164782,06/10/2023 12:42:44,1696606964782,3,06/10/2023 18:42:44,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,12950,12937.199999999997,12950,12950,12937.199999999997,12950,1,12950,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,цвет,3.mp4,Color 2.jpg,,13
16,1696596164783,06/10/2023 12:42:44,1696606964783,3,06/10/2023 18:42:44,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,11337.199999999997,12937.199999999997,12952,11337.199999999997,12937.199999999997,12952,1,11337.199999999997,1614.800000000003,0,,Rating Scale,Familiarity,5,object-10,trial,color,цвет,3.mp4,Color 2.jpg,,14
17,1696596164784,06/10/2023 12:42:44,1696606964784,3,06/10/2023 18:42:44,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,6185.239999999998,12937.199999999997,12952,6185.239999999998,12937.199999999997,12952,1,6185.239999999998,6766.760000000002,0,,Rating Scale,Use,7,object-12,trial,color,цвет,3.mp4,Color 2.jpg,,15
18,1696596164785,06/10/2023 12:42:44,1696606964785,3,06/10/2023 18:42:44,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,1,8018.559999999998,12937.199999999997,12953,8018.559999999998,12937.199999999997,12953,1,8018.559999999998,4934.440000000002,0,,Rating Scale,Similarity,9,object-14,trial,color,цвет,3.mp4,Color 2.jpg,,16
19,1696596165278,06/10/2023 12:42:45,1696606965278,3,06/10/2023 18:42:45,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,258.1360000000029,249.79999999999563,258.1360000000029,258.1360000000029,249.79999999999563,258.1360000000029,1,258.1360000000029,0,0,,Video,Video,2,object-8,trial,doll,кукла,4.mp4,Doll 2.jpg,,17
20,1696596188106,06/10/2023 12:43:08,1696606988106,3,06/10/2023 18:43:08,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,23329.800000000003,23324.62000000001,23329.800000000003,23329.800000000003,23324.62000000001,23329.800000000003,1,23329.800000000003,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,кукла,4.mp4,Doll 2.jpg,,18
21,1696596188113,06/10/2023 12:43:08,1696606988113,3,06/10/2023 18:43:08,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,15554.220000000001,23324.62000000001,23341.280000000013,15554.220000000001,23324.62000000001,23341.280000000013,1,15554.220000000001,7787.060000000012,0,,Rating Scale,Familiarity,5,object-10,trial,doll,кукла,4.mp4,Doll 2.jpg,,19
22,1696596188115,06/10/2023 12:43:08,1696606988115,3,06/10/2023 18:43:08,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,18156.100000000006,23324.62000000001,23341.280000000013,18156.100000000006,23324.62000000001,23341.280000000013,1,18156.100000000006,5185.180000000008,0,,Rating Scale,Use,7,object-12,trial,doll,кукла,4.mp4,Doll 2.jpg,,20
23,1696596188118,06/10/2023 12:43:08,1696606988118,3,06/10/2023 18:43:08,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,1,22507.960000000006,23324.62000000001,23341.280000000013,22507.960000000006,23324.62000000001,23341.280000000013,1,22507.960000000006,833.320000000007,0,,Rating Scale,Similarity,9,object-14,trial,doll,кукла,4.mp4,Doll 2.jpg,,21
24,1696596188827,06/10/2023 12:43:08,1696606988827,3,06/10/2023 18:43:08,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,732.108999999993,716.6599999999889,732.108999999993,732.108999999993,716.6599999999889,732.108999999993,1,732.108999999993,0,0,,Video,Video,2,object-8,trial,east,восток,5.mp4,East 2.jpg,,22
25,1696596196932,06/10/2023 12:43:16,1696606996932,3,06/10/2023 18:43:16,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,8835.25999999998,8818.579999999987,8835.25999999998,8835.25999999998,8818.579999999987,8835.25999999998,1,8835.25999999998,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,восток,5.mp4,East 2.jpg,,23
26,1696596196933,06/10/2023 12:43:16,1696606996933,3,06/10/2023 18:43:16,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,5135.239999999991,8818.579999999987,8835.25999999998,5135.239999999991,8818.579999999987,8835.25999999998,1,5135.239999999991,3700.0199999999895,0,,Rating Scale,Familiarity,5,object-10,trial,east,восток,5.mp4,East 2.jpg,,24
27,1696596196934,06/10/2023 12:43:16,1696606996934,3,06/10/2023 18:43:16,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,5751.899999999994,8818.579999999987,8835.25999999998,5751.899999999994,8818.579999999987,8835.25999999998,1,5751.899999999994,3083.359999999986,0,,Rating Scale,Use,7,object-12,trial,east,восток,5.mp4,East 2.jpg,,25
28,1696596196936,06/10/2023 12:43:16,1696606996936,3,06/10/2023 18:43:16,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,8235.23999999999,8818.579999999987,8835.25999999998,8235.23999999999,8818.579999999987,8835.25999999998,1,8235.23999999999,600.0199999999895,0,,Rating Scale,Similarity,9,object-14,trial,east,восток,5.mp4,East 2.jpg,,26
29,1696596197304,06/10/2023 12:43:17,1696606997304,3,06/10/2023 18:43:17,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,147.99600000000584,133.4199999999546,147.99600000000584,147.99600000000584,133.4199999999546,147.99600000000584,1,147.99600000000584,0,0,,Video,Video,2,object-8,trial,frog,лягушка,6.mp4,Frog 2.jpg,,27
30,1696596205420,06/10/2023 12:43:25,1696607005420,3,06/10/2023 18:43:25,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,8505.600000000006,8503.700000000012,8505.600000000006,8505.600000000006,8503.700000000012,8505.600000000006,1,8505.600000000006,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,лягушка,6.mp4,Frog 2.jpg,,28
31,1696596205424,06/10/2023 12:43:25,1696607005424,3,06/10/2023 18:43:25,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,4685.180000000008,8503.700000000012,8511.600000000006,4685.180000000008,8503.700000000012,8511.600000000006,1,4685.180000000008,3826.4199999999983,0,,Rating Scale,Familiarity,5,object-10,trial,frog,лягушка,6.mp4,Frog 2.jpg,,29
32,1696596205426,06/10/2023 12:43:25,1696607005426,3,06/10/2023 18:43:25,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,5701.840000000011,8503.700000000012,8512.600000000006,5701.840000000011,8503.700000000012,8512.600000000006,1,5701.840000000011,2810.7599999999948,0,,Rating Scale,Use,7,object-12,trial,frog,лягушка,6.mp4,Frog 2.jpg,,30
33,1696596205427,06/10/2023 12:43:25,1696607005427,3,06/10/2023 18:43:25,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,6901.840000000011,8503.700000000012,8513.600000000006,6901.840000000011,8503.700000000012,8513.600000000006,1,6901.840000000011,1611.7599999999948,0,,Rating Scale,Similarity,9,object-14,trial,frog,лягушка,6.mp4,Frog 2.jpg,,31
34,1696596205816,06/10/2023 12:43:25,1696607005816,3,06/10/2023 18:43:25,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,148.12499999999415,133.139999999883,148.12499999999415,148.12499999999415,133.139999999883,148.12499999999415,1,148.12499999999415,0,0,,Video,Video,2,object-8,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,32
35,1696596228994,06/10/2023 12:43:48,1696607028994,3,06/10/2023 18:43:48,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,23577.899999999994,23574.059999999998,23577.899999999994,23577.899999999994,23574.059999999998,23577.899999999994,1,23577.899999999994,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,33
36,1696596228999,06/10/2023 12:43:48,1696607028999,3,06/10/2023 18:43:48,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,12803.699999999997,23574.059999999998,23581.899999999994,12803.699999999997,23574.059999999998,23581.899999999994,1,12803.699999999997,10778.199999999997,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,34
37,1696596229000,06/10/2023 12:43:49,1696607029000,3,06/10/2023 18:43:49,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,17003.699999999997,23574.059999999998,23583.899999999994,17003.699999999997,23574.059999999998,23583.899999999994,1,17003.699999999997,6580.199999999997,0,,Rating Scale,Use,7,object-12,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,35
38,1696596229001,06/10/2023 12:43:49,1696607029001,3,06/10/2023 18:43:49,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,4,18672.199999999997,23574.059999999998,23583.899999999994,18672.199999999997,23574.059999999998,23583.899999999994,1,18672.199999999997,4911.699999999997,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,36
39,1696596229411,06/10/2023 12:43:49,1696607029411,3,06/10/2023 18:43:49,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,175.90099999999651,166.7599999999511,175.90099999999651,175.90099999999651,166.7599999999511,175.90099999999651,1,175.90099999999651,0,0,,Video,Video,2,object-8,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,37
40,1696596238588,06/10/2023 12:43:58,1696607038588,3,06/10/2023 18:43:58,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,9593.839999999997,9585.279999999999,9593.839999999997,9593.839999999997,9585.279999999999,9593.839999999997,1,9593.839999999997,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,38
41,1696596238590,06/10/2023 12:43:58,1696607038590,3,06/10/2023 18:43:58,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5083.320000000007,9585.279999999999,9599.839999999997,5083.320000000007,9585.279999999999,9599.839999999997,1,5083.320000000007,4516.5199999999895,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,39
42,1696596238591,06/10/2023 12:43:58,1696607038591,3,06/10/2023 18:43:58,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,5835.3399999999965,9585.279999999999,9600.839999999997,5835.3399999999965,9585.279999999999,9600.839999999997,1,5835.3399999999965,3765.5,0,,Rating Scale,Use,7,object-12,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,40
43,1696596238592,06/10/2023 12:43:58,1696607038592,3,06/10/2023 18:43:58,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,5,8151.940000000002,9585.279999999999,9601.839999999997,8151.940000000002,9585.279999999999,9601.839999999997,1,8151.940000000002,1449.8999999999942,0,,Rating Scale,Similarity,9,object-14,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,41
44,1696596238882,06/10/2023 12:43:58,1696607038882,3,06/10/2023 18:43:58,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,163.4509999999977,149.88000000006286,163.4509999999977,163.4509999999977,149.88000000006286,163.4509999999977,1,163.4509999999977,0,0,,Video,Video,2,object-8,trial,ring,круг,9.mp4,Ring 2.jpg,,42
45,1696596253963,06/10/2023 12:44:13,1696607053963,3,06/10/2023 18:44:13,142916,13,task-1v1w,,32072142,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,15386.559999999998,15372.139999999985,15386.559999999998,15386.559999999998,15372.139999999985,15386.559999999998,1,15386.559999999998,0,0,,Click To Continue,Continue Button,10,object-24,trial,ring,круг,9.mp4,Ring 2.jpg,,43
