Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
18,1696595661503,06/10/2023 12:34:21,1696606461503,3,06/10/2023 18:34:21,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 4,9wlxvm,4,response,match,3622.7400000000052,3616.6600000000035,3622.7400000000052,3622.7400000000052,3616.6600000000035,3622.7400000000052,1,3622.7400000000052,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Eagle 1.jpg,31.mp4,different,same,target,eagle,31,1,,,
19,1696595661999,06/10/2023 12:34:21,1696606461999,3,06/10/2023 18:34:21,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Boy 2.jpg,27.mp4,different,same,target,boy,27,1,,,
20,1696595663000,06/10/2023 12:34:23,1696606463000,3,06/10/2023 18:34:23,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 2,pevo7u,2,timedOut,,1002.0800000000017,1000,1002.0800000000017,1002.0800000000017,1000,1002.0800000000017,0,1002.0800000000017,0,0,,Time Limit,screen,0,screen,match,Boy 2.jpg,27.mp4,different,same,target,boy,27,1,,,
21,1696595663299,06/10/2023 12:34:23,1696606463299,3,06/10/2023 18:34:23,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 3,z1irvt,3,timedOut,,302.08000000000175,300,302.08000000000175,302.08000000000175,300,302.08000000000175,1,302.08000000000175,0,0,,Time Limit,screen,0,screen,match,Boy 2.jpg,27.mp4,different,same,target,boy,27,1,,,
22,1696595663602,06/10/2023 12:34:23,1696606463602,3,06/10/2023 18:34:23,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 4,9wlxvm,4,info,Video start,66.7599999999511,66.7599999999511,66.7599999999511,66.7599999999511,66.7599999999511,66.7599999999511,1,66.7599999999511,0,0,,Video,video,1,object-178,match,Boy 2.jpg,27.mp4,different,same,target,boy,27,1,,,
23,1696595666993,06/10/2023 12:34:26,1696606466993,3,06/10/2023 18:34:26,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 4,9wlxvm,4,response,match,3696.0800000000017,3685.2400000000052,3696.0800000000017,3696.0800000000017,3685.2400000000052,3696.0800000000017,1,3696.0800000000017,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Boy 2.jpg,27.mp4,different,same,target,boy,27,1,,,
24,1696595667484,06/10/2023 12:34:27,1696606467484,3,06/10/2023 18:34:27,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,School 1.jpg,11.mp4,different,same,target,school,11,1,,,
25,1696595668485,06/10/2023 12:34:28,1696606468485,3,06/10/2023 18:34:28,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 2,pevo7u,2,timedOut,,1001.8399999999965,1000,1001.8399999999965,1001.8399999999965,1000,1001.8399999999965,0,1001.8399999999965,0,0,,Time Limit,screen,0,screen,match,School 1.jpg,11.mp4,different,same,target,school,11,1,,,
26,1696595668785,06/10/2023 12:34:28,1696606468785,3,06/10/2023 18:34:28,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 3,z1irvt,3,timedOut,,302.8399999999965,300,302.8399999999965,302.8399999999965,300,302.8399999999965,1,302.8399999999965,0,0,,Time Limit,screen,0,screen,match,School 1.jpg,11.mp4,different,same,target,school,11,1,,,
27,1696595669105,06/10/2023 12:34:29,1696606469105,3,06/10/2023 18:34:29,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 4,9wlxvm,4,info,Video start,74.84199999999652,66.7599999999511,74.84199999999652,74.84199999999652,66.7599999999511,74.84199999999652,1,74.84199999999652,0,0,,Video,video,1,object-178,match,School 1.jpg,11.mp4,different,same,target,school,11,1,,,
28,1696595673209,06/10/2023 12:34:33,1696606473209,3,06/10/2023 18:34:33,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 4,9wlxvm,4,response,match,4426.8399999999965,4418.5,4426.8399999999965,4426.8399999999965,4418.5,4426.8399999999965,1,4426.8399999999965,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,School 1.jpg,11.mp4,different,same,target,school,11,1,,,
29,1696595673702,06/10/2023 12:34:33,1696606473702,3,06/10/2023 18:34:33,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Think 1.jpg,46.mp4,same,same,target,think,46,1,,,
30,1696595674703,06/10/2023 12:34:34,1696606474703,3,06/10/2023 18:34:34,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,match,Screen 2,pevo7u,2,timedOut,,1002.3399999999965,1000,1002.3399999999965,1002.3399999999965,1000,1002.3399999999965,0,1002.3399999999965,0,0,,Time Limit,screen,0,screen,match,Think 1.jpg,46.mp4,same,same,target,think,46,1,,,
31,1696595675003,06/10/2023 12:34:35,1696606475003,3,06/10/2023 18:34:35,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,match,Screen 3,z1irvt,3,timedOut,,302.3399999999965,300,302.3399999999965,302.3399999999965,300,302.3399999999965,1,302.3399999999965,0,0,,Time Limit,screen,0,screen,match,Think 1.jpg,46.mp4,same,same,target,think,46,1,,,
32,1696595675327,06/10/2023 12:34:35,1696606475327,3,06/10/2023 18:34:35,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,match,Screen 4,9wlxvm,4,info,Video start,72.24499999999648,66.48000000009779,72.24499999999648,72.24499999999648,66.48000000009779,72.24499999999648,1,72.24499999999648,0,0,,Video,video,1,object-178,match,Think 1.jpg,46.mp4,same,same,target,think,46,1,,,
33,1696595677769,06/10/2023 12:34:37,1696606477769,3,06/10/2023 18:34:37,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,match,Screen 4,9wlxvm,4,response,match,2768.3399999999965,2751.899999999994,2768.3399999999965,2768.3399999999965,2751.899999999994,2768.3399999999965,1,2768.3399999999965,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Think 1.jpg,46.mp4,same,same,target,think,46,1,,,
34,1696595678254,06/10/2023 12:34:38,1696606478254,3,06/10/2023 18:34:38,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,6,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Telephone 1.jpg,36.mp4,same,same,target,telephone,36,1,,,
35,1696595679254,06/10/2023 12:34:39,1696606479254,3,06/10/2023 18:34:39,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,6,match,Screen 2,pevo7u,2,timedOut,,1001.4400000000023,1000,1001.4400000000023,1001.4400000000023,1000,1001.4400000000023,0,1001.4400000000023,0,0,,Time Limit,screen,0,screen,match,Telephone 1.jpg,36.mp4,same,same,target,telephone,36,1,,,
36,1696595679554,06/10/2023 12:34:39,1696606479554,3,06/10/2023 18:34:39,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,6,match,Screen 3,z1irvt,3,timedOut,,301.4400000000023,300,301.4400000000023,301.4400000000023,300,301.4400000000023,1,301.4400000000023,0,0,,Time Limit,screen,0,screen,match,Telephone 1.jpg,36.mp4,same,same,target,telephone,36,1,,,
37,1696595679874,06/10/2023 12:34:39,1696606479874,3,06/10/2023 18:34:39,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,6,match,Screen 4,9wlxvm,4,info,Video start,218.3230000000023,216.59999999996217,218.3230000000023,218.3230000000023,216.59999999996217,218.3230000000023,1,218.3230000000023,0,0,,Video,video,1,object-178,match,Telephone 1.jpg,36.mp4,same,same,target,telephone,36,1,,,
38,1696595681551,06/10/2023 12:34:41,1696606481551,3,06/10/2023 18:34:41,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,6,match,Screen 4,9wlxvm,4,response,match,1998.4400000000023,1985,1998.4400000000023,1998.4400000000023,1985,1998.4400000000023,1,1998.4400000000023,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Telephone 1.jpg,36.mp4,same,same,target,telephone,36,1,,,
39,1696595682039,06/10/2023 12:34:42,1696606482039,3,06/10/2023 18:34:42,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,7,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Travel 1.jpg,21.mp4,different,same,target,travel,21,1,,,
40,1696595683039,06/10/2023 12:34:43,1696606483039,3,06/10/2023 18:34:43,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,7,match,Screen 2,pevo7u,2,timedOut,,1001.4400000000023,1000,1001.4400000000023,1001.4400000000023,1000,1001.4400000000023,0,1001.4400000000023,0,0,,Time Limit,screen,0,screen,match,Travel 1.jpg,21.mp4,different,same,target,travel,21,1,,,
41,1696595683339,06/10/2023 12:34:43,1696606483339,3,06/10/2023 18:34:43,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,7,match,Screen 3,z1irvt,3,timedOut,,301.4400000000023,300,301.4400000000023,301.4400000000023,300,301.4400000000023,1,301.4400000000023,0,0,,Time Limit,screen,0,screen,match,Travel 1.jpg,21.mp4,different,same,target,travel,21,1,,,
42,1696595683556,06/10/2023 12:34:43,1696606483556,3,06/10/2023 18:34:43,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,7,match,Screen 4,9wlxvm,4,info,Video start,66.71999999997206,50.05999999996857,66.71999999997206,66.71999999997206,50.05999999996857,66.71999999997206,1,66.71999999997206,0,0,,Video,video,1,object-178,match,Travel 1.jpg,21.mp4,different,same,target,travel,21,1,,,
43,1696595686119,06/10/2023 12:34:46,1696606486119,3,06/10/2023 18:34:46,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,7,match,Screen 4,9wlxvm,4,response,match,2781.4400000000023,2766.6800000000076,2781.4400000000023,2781.4400000000023,2766.6800000000076,2781.4400000000023,1,2781.4400000000023,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Travel 1.jpg,21.mp4,different,same,target,travel,21,1,,,
44,1696595686606,06/10/2023 12:34:46,1696606486606,3,06/10/2023 18:34:46,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Children 1.jpg,76.mp4,different,different,foil,na,76,1,,,
45,1696595687607,06/10/2023 12:34:47,1696606487607,3,06/10/2023 18:34:47,142916,13,task-3k5q,,32071791,nk2u0tdp,9483878,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x899,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.7599999999948,1002,1002.7599999999948,1002.7599999999948,1002,1002.7599999999948,0,1002.7599999999948,0,0,,Time Limit,screen,0,screen,nomatch,Children 1.jpg,76.mp4,different,different,foil,na,76,1,,,
