Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
1,1697882643077,21/10/2023 10:04:03,1697889843077,2,21/10/2023 14:04:03,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2,1697882645619,21/10/2023 10:04:05,1697889845619,2,21/10/2023 14:04:05,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,info,Video start,2074.738000002235,2067.455999999998,2074.738000002235,2074.738000002235,2067.455999999998,2074.738000002235,1,2074.738000002235,0,0,,Video,Experimental instructions,3,object-161,instructions,,,,,,,,,,,
3,1697882665573,21/10/2023 10:04:25,1697889865573,2,21/10/2023 14:04:25,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,continue,,22225.19500000149,22218.424000000003,22225.19500000149,22225.19500000149,22218.424000000003,22225.19500000149,1,22225.19500000149,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
4,1697882665576,21/10/2023 10:04:25,1697889865576,2,21/10/2023 14:04:25,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,continue,,22228.095,22218.424000000003,22228.095,22228.095,22218.424000000003,22228.095,1,22228.095,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
5,1697882666070,21/10/2023 10:04:26,1697889866070,2,21/10/2023 14:04:26,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 1,8mz8sc,1,continue,,499.97999999999956,499.97999999999956,499.97999999999956,499.97999999999956,499.97999999999956,499.97999999999956,1,499.97999999999956,0,0,,Fixation Timing,,1,object-186,nomatch,Pain 2.jpg,60.mp4,different,different,foil,na,60,1,,,
6,1697882667071,21/10/2023 10:04:27,1697889867071,2,21/10/2023 14:04:27,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.3910000029791,999.9599999999991,1004.3910000029791,1004.3910000029791,999.9599999999991,1004.3910000029791,0,1004.3910000029791,0,0,,Time Limit,screen,0,screen,nomatch,Pain 2.jpg,60.mp4,different,different,foil,na,60,1,,,
7,1697882667371,21/10/2023 10:04:27,1697889867371,2,21/10/2023 14:04:27,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 3,d73ena,3,timedOut,,304.8310000014899,299.9880000000012,304.8310000014899,304.8310000014899,299.9880000000012,304.8310000014899,1,304.8310000014899,0,0,,Time Limit,screen,0,screen,nomatch,Pain 2.jpg,60.mp4,different,different,foil,na,60,1,,,
8,1697882667403,21/10/2023 10:04:27,1697889867403,2,21/10/2023 14:04:27,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,info,Video start,35.40400000223375,33.331999999998516,35.40400000223375,35.40400000223375,33.331999999998516,35.40400000223375,0,35.40400000223375,0,0,,Video,video,1,object-204,nomatch,Pain 2.jpg,60.mp4,different,different,foil,na,60,1,,,
9,1697882672721,21/10/2023 10:04:32,1697889872721,2,21/10/2023 14:04:32,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,5355.242999999999,5349.786,5355.242999999999,5355.242999999999,5349.786,5355.242999999999,0,5355.242999999999,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Pain 2.jpg,60.mp4,different,different,foil,na,60,1,,,
10,1697882673219,21/10/2023 10:04:33,1697889873219,2,21/10/2023 14:04:33,142916,13,task-3k5q,,32397987,xq94so7m,9587228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1381x790,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 1,nmofvp,1,continue,,499.97999999999956,499.97999999999956,499.97999999999956,499.97999999999956,499.97999999999956,499.97999999999956,1,499.97999999999956,0,0,,Fixation Timing,,1,object-167,match,Doll 2.jpg,4.mp4,different,same,target,doll,4,1,,,
