Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
1,1696242207914,02/10/2023 10:23:27,1696253007914,3,02/10/2023 16:23:27,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2,1696242210820,02/10/2023 10:23:30,1696253010820,3,02/10/2023 16:23:30,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,info,Video start,2073.147999999814,2065.5970000000034,2073.147999999814,2073.147999999814,2065.5970000000034,2073.147999999814,1,2073.147999999814,0,0,,Video,Experimental instructions,3,object-161,instructions,,,,,,,,,,,
3,1696242229574,02/10/2023 10:23:49,1696253029574,3,02/10/2023 16:23:49,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,continue,,21025.129999999255,21019.739,21025.129999999255,21025.129999999255,21019.739,21025.129999999255,1,21025.129999999255,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
4,1696242229578,02/10/2023 10:23:49,1696253029578,3,02/10/2023 16:23:49,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,continue,,21029.529999999628,21019.739,21029.529999999628,21029.529999999628,21019.739,21029.529999999628,1,21029.529999999628,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
5,1696242230072,02/10/2023 10:23:50,1696253030072,3,02/10/2023 16:23:50,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 1,8mz8sc,1,continue,,499.6499999999978,499.6499999999978,499.6499999999978,499.6499999999978,499.6499999999978,499.6499999999978,1,499.6499999999978,0,0,,Fixation Timing,,1,object-186,nomatch,Doll 1.jpg,52.mp4,same,different,foil,na,52,1,,,
6,1696242231070,02/10/2023 10:23:51,1696253031070,3,02/10/2023 16:23:51,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.1409999996285,999.2999999999993,1002.1409999996285,1002.1409999996285,999.2999999999993,1002.1409999996285,0,1002.1409999996285,0,0,,Time Limit,screen,0,screen,nomatch,Doll 1.jpg,52.mp4,same,different,foil,na,52,1,,,
7,1696242231370,02/10/2023 10:23:51,1696253031370,3,02/10/2023 16:23:51,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 3,d73ena,3,timedOut,,303.04099999981554,299.7900000000009,303.04099999981554,303.04099999981554,299.7900000000009,303.04099999981554,1,303.04099999981554,0,0,,Time Limit,screen,0,screen,nomatch,Doll 1.jpg,52.mp4,same,different,foil,na,52,1,,,
8,1696242231409,02/10/2023 10:23:51,1696253031409,3,02/10/2023 16:23:51,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,info,Video start,42.02699999925587,33.31000000000131,42.02699999925587,42.02699999925587,33.31000000000131,42.02699999925587,0,42.02699999925587,0,0,,Video,video,1,object-204,nomatch,Doll 1.jpg,52.mp4,same,different,foil,na,52,1,,,
9,1696242235468,02/10/2023 10:23:55,1696253035468,3,02/10/2023 16:23:55,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,4100.550999999628,4097.130000000001,4100.550999999628,4100.550999999628,4097.130000000001,4100.550999999628,0,4100.550999999628,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doll 1.jpg,52.mp4,same,different,foil,na,52,1,,,
10,1696242235967,02/10/2023 10:23:55,1696253035967,3,02/10/2023 16:23:55,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 1,nmofvp,1,continue,,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,1,499.65000000000146,0,0,,Fixation Timing,,1,object-167,match,Telephone 1.jpg,36.mp4,different,same,target,telephone,36,1,,,
11,1696242236965,02/10/2023 10:23:56,1696253036965,3,02/10/2023 16:23:56,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 2,pevo7u,2,timedOut,,1001.1709999999985,999.2999999999993,1001.1709999999985,1001.1709999999985,999.2999999999993,1001.1709999999985,0,1001.1709999999985,0,0,,Time Limit,screen,0,screen,match,Telephone 1.jpg,36.mp4,different,same,target,telephone,36,1,,,
12,1696242237265,02/10/2023 10:23:57,1696253037265,3,02/10/2023 16:23:57,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 3,z1irvt,3,timedOut,,301.47099999962666,299.7900000000009,301.47099999962666,301.47099999962666,299.7900000000009,301.47099999962666,1,301.47099999962666,0,0,,Time Limit,screen,0,screen,match,Telephone 1.jpg,36.mp4,different,same,target,telephone,36,1,,,
13,1696242237298,02/10/2023 10:23:57,1696253037298,3,02/10/2023 16:23:57,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 4,9wlxvm,4,info,Video start,35.38699999943952,33.30999999999767,35.38699999943952,35.38699999943952,33.30999999999767,35.38699999943952,1,35.38699999943952,0,0,,Video,video,1,object-178,match,Telephone 1.jpg,36.mp4,different,same,target,telephone,36,1,,,
14,1696242240875,02/10/2023 10:24:00,1696253040875,3,02/10/2023 16:24:00,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 4,9wlxvm,4,response,match,3612.0809999999983,3597.8559999999998,3612.0809999999983,3612.0809999999983,3597.8559999999998,3612.0809999999983,1,3612.0809999999983,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Telephone 1.jpg,36.mp4,different,same,target,telephone,36,1,,,
15,1696242241363,02/10/2023 10:24:01,1696253041363,3,02/10/2023 16:24:01,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 1,nmofvp,1,continue,,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,1,499.65000000000146,0,0,,Fixation Timing,,1,object-167,match,Book 2.jpg,26.mp4,same,same,target,book,26,1,,,
16,1696242242362,02/10/2023 10:24:02,1696253042362,3,02/10/2023 16:24:02,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 2,pevo7u,2,timedOut,,1001.4749999994383,999.2999999999956,1001.4749999994383,1001.4749999994383,999.2999999999956,1001.4749999994383,0,1001.4749999994383,0,0,,Time Limit,screen,0,screen,match,Book 2.jpg,26.mp4,same,same,target,book,26,1,,,
17,1696242242661,02/10/2023 10:24:02,1696253042661,3,02/10/2023 16:24:02,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 3,z1irvt,3,timedOut,,300.9749999992564,299.7900000000009,300.9749999992564,300.9749999992564,299.7900000000009,300.9749999992564,1,300.9749999992564,0,0,,Time Limit,screen,0,screen,match,Book 2.jpg,26.mp4,same,same,target,book,26,1,,,
18,1696242242692,02/10/2023 10:24:02,1696253042692,3,02/10/2023 16:24:02,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 4,9wlxvm,4,info,Video start,32.83999999944179,16.654999999998836,32.83999999944179,32.83999999944179,16.654999999998836,32.83999999944179,1,32.83999999944179,0,0,,Video,video,1,object-178,match,Book 2.jpg,26.mp4,same,same,target,book,26,1,,,
19,1696242246753,02/10/2023 10:24:06,1696253046753,3,02/10/2023 16:24:06,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 4,9wlxvm,4,response,match,4093.9850000000006,4080.4749999999985,4093.9850000000006,4093.9850000000006,4080.4749999999985,4093.9850000000006,1,4093.9850000000006,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Book 2.jpg,26.mp4,same,same,target,book,26,1,,,
20,1696242247243,02/10/2023 10:24:07,1696253047243,3,02/10/2023 16:24:07,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 1,nmofvp,1,continue,,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,1,499.65000000000146,0,0,,Fixation Timing,,1,object-167,match,Play 2.jpg,16.mp4,same,same,target,play,16,1,,,
21,1696242248240,02/10/2023 10:24:08,1696253048240,3,02/10/2023 16:24:08,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 2,pevo7u,2,timedOut,,1000.3600000000006,999.3000000000029,1000.3600000000006,1000.3600000000006,999.3000000000029,1000.3600000000006,0,1000.3600000000006,0,0,,Time Limit,screen,0,screen,match,Play 2.jpg,16.mp4,same,same,target,play,16,1,,,
22,1696242248540,02/10/2023 10:24:08,1696253048540,3,02/10/2023 16:24:08,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 3,z1irvt,3,timedOut,,300.9599999994389,299.7900000000009,300.9599999994389,300.9599999994389,299.7900000000009,300.9599999994389,1,300.9599999994389,0,0,,Time Limit,screen,0,screen,match,Play 2.jpg,16.mp4,same,same,target,play,16,1,,,
23,1696242248574,02/10/2023 10:24:08,1696253048574,3,02/10/2023 16:24:08,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 4,9wlxvm,4,info,Video start,35.90599999925174,33.30999999999767,35.90599999925174,35.90599999925174,33.30999999999767,35.90599999925174,1,35.90599999925174,0,0,,Video,video,1,object-178,match,Play 2.jpg,16.mp4,same,same,target,play,16,1,,,
24,1696242252320,02/10/2023 10:24:12,1696253052320,3,02/10/2023 16:24:12,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 4,9wlxvm,4,response,match,3781.061999999998,3764.4069999999992,3781.061999999998,3781.061999999998,3764.4069999999992,3781.061999999998,1,3781.061999999998,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Play 2.jpg,16.mp4,same,same,target,play,16,1,,,
25,1696242252807,02/10/2023 10:24:12,1696253052807,3,02/10/2023 16:24:12,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 1,nmofvp,1,continue,,499.6499999999942,499.6499999999942,499.6499999999942,499.6499999999942,499.6499999999942,499.6499999999942,1,499.6499999999942,0,0,,Fixation Timing,,1,object-167,match,Beauty 2.jpg,25.mp4,different,same,target,beauty,25,1,,,
26,1696242253806,02/10/2023 10:24:13,1696253053806,3,02/10/2023 16:24:13,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 2,pevo7u,2,timedOut,,1003.8129999996308,999.3000000000029,1003.8129999996308,1003.8129999996308,999.3000000000029,1003.8129999996308,0,1003.8129999996308,0,0,,Time Limit,screen,0,screen,match,Beauty 2.jpg,25.mp4,different,same,target,beauty,25,1,,,
27,1696242254103,02/10/2023 10:24:14,1696253054103,3,02/10/2023 16:24:14,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 3,z1irvt,3,timedOut,,301.6129999992554,299.7900000000009,301.6129999992554,301.6129999992554,299.7900000000009,301.6129999992554,1,301.6129999992554,0,0,,Time Limit,screen,0,screen,match,Beauty 2.jpg,25.mp4,different,same,target,beauty,25,1,,,
28,1696242254137,02/10/2023 10:24:14,1696253054137,3,02/10/2023 16:24:14,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 4,9wlxvm,4,info,Video start,35.23899999925453,33.30999999999767,35.23899999925453,35.23899999925453,33.30999999999767,35.23899999925453,1,35.23899999925453,0,0,,Video,video,1,object-178,match,Beauty 2.jpg,25.mp4,different,same,target,beauty,25,1,,,
29,1696242257760,02/10/2023 10:24:17,1696253057760,3,02/10/2023 16:24:17,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,4,match,Screen 4,9wlxvm,4,response,nomatch,3658.222999999627,3647.4449999999997,3658.222999999627,3658.222999999627,3647.4449999999997,3658.222999999627,1,3658.222999999627,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Beauty 2.jpg,25.mp4,different,same,target,beauty,25,1,,,
30,1696242258251,02/10/2023 10:24:18,1696253058251,3,02/10/2023 16:24:18,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 1,8mz8sc,1,continue,,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,499.65000000000146,1,499.65000000000146,0,0,,Fixation Timing,,1,object-186,nomatch,Cigar 1.jpg,78.mp4,different,different,foil,na,78,1,,,
31,1696242259253,02/10/2023 10:24:19,1696253059253,3,02/10/2023 16:24:19,142916,11,task-3k5q,,31975585,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list1,24,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.5279999999984,999.6759999999995,1004.5279999999984,1004.5279999999984,999.6759999999995,1004.5279999999984,0,1004.5279999999984,0,0,,Time Limit,screen,0,screen,nomatch,Cigar 1.jpg,78.mp4,different,different,foil,na,78,1,,,
