Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696514317758,05/10/2023 13:58:37,1696525117758,3,05/10/2023 19:58:37,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.8599999970174,999.9599999999991,1001.8599999970174,1001.8599999970174,999.9599999999991,1001.8599999970174,0,1001.8599999970174,0,0,,Time Limit,screen,0,screen,nomatch,Storage 2.jpg,73.mp4,different,different,foil,na,73,1,,,
12,1696514318060,05/10/2023 13:58:38,1696525118060,3,05/10/2023 19:58:38,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 3,d73ena,3,timedOut,,303.7999999955282,299.98799999999756,303.7999999955282,303.7999999955282,299.98799999999756,303.7999999955282,1,303.7999999955282,0,0,,Time Limit,screen,0,screen,nomatch,Storage 2.jpg,73.mp4,different,different,foil,na,73,1,,,
13,1696514318087,05/10/2023 13:58:38,1696525118087,3,05/10/2023 19:58:38,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 4,kfk7dt,4,info,Video start,30.924999998510874,16.66599999999744,30.924999998510874,30.924999998510874,16.66599999999744,30.924999998510874,0,30.924999998510874,0,0,,Video,video,1,object-204,nomatch,Storage 2.jpg,73.mp4,different,different,foil,na,73,1,,,
14,1696514321106,05/10/2023 13:58:41,1696525121106,3,05/10/2023 19:58:41,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,3049.712000001491,3033.715000000004,3049.712000001491,3049.712000001491,3033.715000000004,3049.712000001491,0,3049.712000001491,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Storage 2.jpg,73.mp4,different,different,foil,na,73,1,,,
15,1696514321594,05/10/2023 13:58:41,1696525121594,3,05/10/2023 19:58:41,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 1,nmofvp,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-167,match,Flower 2.jpg,33.mp4,same,same,target,flower,33,1,,,
16,1696514322594,05/10/2023 13:58:42,1696525122594,3,05/10/2023 19:58:42,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,1003.5170000014914,999.9599999999991,1003.5170000014914,1003.5170000014914,999.9599999999991,1003.5170000014914,0,1003.5170000014914,0,0,,Time Limit,screen,0,screen,match,Flower 2.jpg,33.mp4,same,same,target,flower,33,1,,,
17,1696514322895,05/10/2023 13:58:42,1696525122895,3,05/10/2023 19:58:42,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,304.6569999955318,299.98800000000483,304.6569999955318,304.6569999955318,299.98800000000483,304.6569999955318,1,304.6569999955318,0,0,,Time Limit,screen,0,screen,match,Flower 2.jpg,33.mp4,same,same,target,flower,33,1,,,
18,1696514322924,05/10/2023 13:58:42,1696525122924,3,05/10/2023 19:58:42,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,34.143999998507205,33.33199999999488,34.143999998507205,34.143999998507205,33.33199999999488,34.143999998507205,1,34.143999998507205,0,0,,Video,video,1,object-178,match,Flower 2.jpg,33.mp4,same,same,target,flower,33,1,,,
19,1696514325116,05/10/2023 13:58:45,1696525125116,3,05/10/2023 19:58:45,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 4,9wlxvm,4,response,match,2225.668999995527,2216.577999999994,2225.668999995527,2225.668999995527,2216.577999999994,2225.668999995527,1,2225.668999995527,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Flower 2.jpg,33.mp4,same,same,target,flower,33,1,,,
20,1696514325611,05/10/2023 13:58:45,1696525125611,3,05/10/2023 19:58:45,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,1,499.9800000000032,0,0,,Fixation Timing,,1,object-186,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
21,1696514326608,05/10/2023 13:58:46,1696525126608,3,05/10/2023 19:58:46,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.9110000000001,999.9599999999991,1001.9110000000001,1001.9110000000001,999.9599999999991,1001.9110000000001,0,1001.9110000000001,0,0,,Time Limit,screen,0,screen,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
22,1696514326910,05/10/2023 13:58:46,1696525126910,3,05/10/2023 19:58:46,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,303.8509999985108,299.98799999999756,303.8509999985108,303.8509999985108,299.98799999999756,303.8509999985108,1,303.8509999985108,0,0,,Time Limit,screen,0,screen,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
23,1696514326937,05/10/2023 13:58:46,1696525126937,3,05/10/2023 19:58:46,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,30.44900000149349,16.666000000004715,30.44900000149349,30.44900000149349,16.666000000004715,30.44900000149349,0,30.44900000149349,0,0,,Video,video,1,object-204,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
24,1696514329599,05/10/2023 13:58:49,1696525129599,3,05/10/2023 19:58:49,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,2692.262999997023,2683.2260000000024,2692.262999997023,2692.262999997023,2683.2260000000024,2692.262999997023,0,2692.262999997023,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
25,1696514330094,05/10/2023 13:58:50,1696525130094,3,05/10/2023 19:58:50,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,1,499.9800000000032,0,0,,Fixation Timing,,1,object-186,nomatch,Magazine 1.jpg,56.mp4,different,different,foil,na,56,1,,,
26,1696514331094,05/10/2023 13:58:51,1696525131094,3,05/10/2023 19:58:51,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.3570000014879,1000.4249999999956,1004.3570000014879,1004.3570000014879,1000.4249999999956,1004.3570000014879,0,1004.3570000014879,0,0,,Time Limit,screen,0,screen,nomatch,Magazine 1.jpg,56.mp4,different,different,foil,na,56,1,,,
27,1696514331394,05/10/2023 13:58:51,1696525131394,3,05/10/2023 19:58:51,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,304.0319999955318,299.98800000000483,304.0319999955318,304.0319999955318,299.98800000000483,304.0319999955318,1,304.0319999955318,0,0,,Time Limit,screen,0,screen,nomatch,Magazine 1.jpg,56.mp4,different,different,foil,na,56,1,,,
28,1696514331420,05/10/2023 13:58:51,1696525131420,3,05/10/2023 19:58:51,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,30.356000001487438,16.66599999999744,30.356000001487438,30.356000001487438,16.66599999999744,30.356000001487438,0,30.356000001487438,0,0,,Video,video,1,object-204,nomatch,Magazine 1.jpg,56.mp4,different,different,foil,na,56,1,,,
29,1696514333732,05/10/2023 13:58:53,1696525133732,3,05/10/2023 19:58:53,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2341.543999995527,2333.239999999998,2341.543999995527,2341.543999995527,2333.239999999998,2341.543999995527,0,2341.543999995527,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Magazine 1.jpg,56.mp4,different,different,foil,na,56,1,,,
30,1696514334227,05/10/2023 13:58:54,1696525134227,3,05/10/2023 19:58:54,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 1,nmofvp,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-167,match,Travel 2.jpg,21.mp4,different,same,target,travel,21,1,,,
31,1696514335226,05/10/2023 13:58:55,1696525135226,3,05/10/2023 19:58:55,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1002.2240000014936,999.9600000000064,1002.2240000014936,1002.2240000014936,999.9600000000064,1002.2240000014936,0,1002.2240000014936,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,21.mp4,different,same,target,travel,21,1,,,
32,1696514335527,05/10/2023 13:58:55,1696525135527,3,05/10/2023 19:58:55,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,304.26400000148715,299.98799999999756,304.26400000148715,304.26400000148715,299.98799999999756,304.26400000148715,1,304.26400000148715,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,21.mp4,different,same,target,travel,21,1,,,
33,1696514335559,05/10/2023 13:58:55,1696525135559,3,05/10/2023 19:58:55,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,35.29799999701925,33.332000000002154,35.29799999701925,35.29799999701925,33.332000000002154,35.29799999701925,1,35.29799999701925,0,0,,Video,video,1,object-178,match,Travel 2.jpg,21.mp4,different,same,target,travel,21,1,,,
34,1696514338338,05/10/2023 13:58:58,1696525138338,3,05/10/2023 19:58:58,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,response,match,2814.875999995529,2799.887999999999,2814.875999995529,2814.875999995529,2799.887999999999,2814.875999995529,1,2814.875999995529,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Travel 2.jpg,21.mp4,different,same,target,travel,21,1,,,
35,1696514338827,05/10/2023 13:58:58,1696525138827,3,05/10/2023 19:58:58,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 1,8mz8sc,1,continue,,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,1,499.9800000000032,0,0,,Fixation Timing,,1,object-186,nomatch,Gorilla 1.jpg,55.mp4,same,different,foil,na,55,1,,,
36,1696514339826,05/10/2023 13:58:59,1696525139826,3,05/10/2023 19:58:59,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.0079999955269,999.9599999999991,1003.0079999955269,1003.0079999955269,999.9599999999991,1003.0079999955269,0,1003.0079999955269,0,0,,Time Limit,screen,0,screen,nomatch,Gorilla 1.jpg,55.mp4,same,different,foil,na,55,1,,,
37,1696514340127,05/10/2023 13:59:00,1696525140127,3,05/10/2023 19:59:00,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 3,d73ena,3,timedOut,,303.6479999970179,299.98799999999756,303.6479999970179,303.6479999970179,299.98799999999756,303.6479999970179,1,303.6479999970179,0,0,,Time Limit,screen,0,screen,nomatch,Gorilla 1.jpg,55.mp4,same,different,foil,na,55,1,,,
38,1696514340153,05/10/2023 13:59:00,1696525140153,3,05/10/2023 19:59:00,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 4,kfk7dt,4,info,Video start,29.8450000014907,16.66599999999744,29.8450000014907,29.8450000014907,16.66599999999744,29.8450000014907,0,29.8450000014907,0,0,,Video,video,1,object-204,nomatch,Gorilla 1.jpg,55.mp4,same,different,foil,na,55,1,,,
39,1696514342906,05/10/2023 13:59:02,1696525142906,3,05/10/2023 19:59:02,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,2782.6599999970203,2767.0999999999985,2782.6599999970203,2782.6599999970203,2767.0999999999985,2782.6599999970203,0,2782.6599999970203,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Gorilla 1.jpg,55.mp4,same,different,foil,na,55,1,,,
40,1696514343394,05/10/2023 13:59:03,1696525143394,3,05/10/2023 19:59:03,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 1,nmofvp,1,continue,,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,1,499.9800000000032,0,0,,Fixation Timing,,1,object-167,match,Doll 1.jpg,4.mp4,different,same,target,doll,4,1,,,
41,1696514344392,05/10/2023 13:59:04,1696525144392,3,05/10/2023 19:59:04,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,1001.4799999955285,999.9599999999919,1001.4799999955285,1001.4799999955285,999.9599999999919,1001.4799999955285,0,1001.4799999955285,0,0,,Time Limit,screen,0,screen,match,Doll 1.jpg,4.mp4,different,same,target,doll,4,1,,,
42,1696514344694,05/10/2023 13:59:04,1696525144694,3,05/10/2023 19:59:04,142916,11,task-tfo5,,32052696,s7i8ryes,9479813,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x815,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,303.71999999851687,299.9880000000121,303.71999999851687,303.71999999851687,299.9880000000121,303.71999999851687,1,303.71999999851687,0,0,,Time Limit,screen,0,screen,match,Doll 1.jpg,4.mp4,different,same,target,doll,4,1,,,
