Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
1,1696427308719,04/10/2023 13:48:28,1696438108719,3,04/10/2023 19:48:28,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2,1696427313369,04/10/2023 13:48:33,1696438113369,3,04/10/2023 19:48:33,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,instructions,Screen 1,9upwou,1,info,Video start,2069.4189999999994,2055.453000000007,2069.4189999999994,2069.4189999999994,2055.453000000007,2069.4189999999994,1,2069.4189999999994,0,0,,Video,Experimental instructions,3,object-161,instructions,,,,,,,,,,,
3,1696427340358,04/10/2023 13:49:00,1696438140358,3,04/10/2023 19:49:00,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,instructions,Screen 1,9upwou,1,continue,,29259.46600000298,29244.795000000002,29259.46600000298,29259.46600000298,29244.795000000002,29259.46600000298,1,29259.46600000298,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
4,1696427340366,04/10/2023 13:49:00,1696438140366,3,04/10/2023 19:49:00,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,instructions,Screen 1,9upwou,1,continue,,29261.506000000005,29244.795000000002,29261.506000000005,29261.506000000005,29244.795000000002,29261.506000000005,1,29261.506000000005,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
5,1696427340846,04/10/2023 13:49:00,1696438140846,3,04/10/2023 19:49:00,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 1,nmofvp,1,continue,,501.32999999999447,501.32999999999447,501.32999999999447,501.32999999999447,501.32999999999447,501.32999999999447,1,501.32999999999447,0,0,,Fixation Timing,,1,object-167,match,Change 2.jpg,34.mp4,different,same,target,change,34,1,,,
6,1696427341848,04/10/2023 13:49:01,1696438141848,3,04/10/2023 19:49:01,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 2,pevo7u,2,timedOut,,1003.6410000000033,1002.6600000000035,1003.6410000000033,1003.6410000000033,1002.6600000000035,1003.6410000000033,0,1003.6410000000033,0,0,,Time Limit,screen,0,screen,match,Change 2.jpg,34.mp4,different,same,target,change,34,1,,,
7,1696427342149,04/10/2023 13:49:02,1696438142149,3,04/10/2023 19:49:02,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 3,z1irvt,3,timedOut,,302.7810000044701,300.7980000000025,302.7810000044701,302.7810000044701,300.7980000000025,302.7810000044701,1,302.7810000044701,0,0,,Time Limit,screen,0,screen,match,Change 2.jpg,34.mp4,different,same,target,change,34,1,,,
8,1696427342193,04/10/2023 13:49:02,1696438142193,3,04/10/2023 19:49:02,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 4,9wlxvm,4,info,Video start,45.89800000446761,33.42199999999866,45.89800000446761,45.89800000446761,33.42199999999866,45.89800000446761,1,45.89800000446761,0,0,,Video,video,1,object-178,match,Change 2.jpg,34.mp4,different,same,target,change,34,1,,,
9,1696427348194,04/10/2023 13:49:08,1696438148194,3,04/10/2023 19:49:08,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 4,9wlxvm,4,response,nomatch,6043.182999999997,6032.670999999995,6043.182999999997,6043.182999999997,6032.670999999995,6043.182999999997,1,6043.182999999997,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Change 2.jpg,34.mp4,different,same,target,change,34,1,,,
10,1696427348684,04/10/2023 13:49:08,1696438148684,3,04/10/2023 19:49:08,142916,11,task-tfo5,,32031785,7kzfhvxw,9473190,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1437x710,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 1,8mz8sc,1,continue,,501.5509999999995,501.5509999999995,501.5509999999995,501.5509999999995,501.5509999999995,501.5509999999995,1,501.5509999999995,0,0,,Fixation Timing,,1,object-186,nomatch,Color 2.jpg,51.mp4,different,different,foil,na,51,1,,,
