Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696828676618,09/10/2023 05:17:56,1696839476618,3,09/10/2023 11:17:56,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.5450000003693,999.9929999999949,1000.5450000003693,1000.5450000003693,999.9929999999949,1000.5450000003693,0,1000.5450000003693,0,0,,Time Limit,screen,0,screen,nomatch,Watch 2.jpg,95.mp4,different,different,foil,na,95,1,,,
12,1696828676918,09/10/2023 05:17:56,1696839476918,3,09/10/2023 11:17:56,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 3,d73ena,3,timedOut,,300.4520000007469,300.00900000000547,300.4520000007469,300.4520000007469,300.00900000000547,300.4520000007469,1,300.4520000007469,0,0,,Time Limit,screen,0,screen,nomatch,Watch 2.jpg,95.mp4,different,different,foil,na,95,1,,,
13,1696828677223,09/10/2023 05:17:57,1696839477223,3,09/10/2023 11:17:57,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,info,Video start,81.98099999995611,81.98099999995611,81.98099999995611,81.98099999995611,81.98099999995611,81.98099999995611,0,81.98099999995611,0,0,,Video,video,1,object-204,nomatch,Watch 2.jpg,95.mp4,different,different,foil,na,95,1,,,
14,1696828680164,09/10/2023 05:18:00,1696839480164,3,09/10/2023 11:18:00,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,3246.243000000555,3233.390999999996,3246.243000000555,3246.243000000555,3233.390999999996,3246.243000000555,0,3246.243000000555,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Watch 2.jpg,95.mp4,different,different,foil,na,95,1,,,
15,1696828680652,09/10/2023 05:18:00,1696839480652,3,09/10/2023 11:18:00,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 1,8mz8sc,1,continue,,499.97099999999773,499.97099999999773,499.97099999999773,499.97099999999773,499.97099999999773,499.97099999999773,1,499.97099999999773,0,0,,Fixation Timing,,1,object-186,nomatch,Show 2.jpg,67.mp4,different,different,foil,na,67,1,,,
16,1696828681652,09/10/2023 05:18:01,1696839481652,3,09/10/2023 11:18:01,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.4810000001889,1000.0010000000038,1000.4810000001889,1000.4810000001889,1000.0010000000038,1000.4810000001889,0,1000.4810000001889,0,0,,Time Limit,screen,0,screen,nomatch,Show 2.jpg,67.mp4,different,different,foil,na,67,1,,,
17,1696828681952,09/10/2023 05:18:01,1696839481952,3,09/10/2023 11:18:01,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 3,d73ena,3,timedOut,,300.4800000001851,300.0040000000008,300.4800000001851,300.4800000001851,300.0040000000008,300.4800000001851,1,300.4800000001851,0,0,,Time Limit,screen,0,screen,nomatch,Show 2.jpg,67.mp4,different,different,foil,na,67,1,,,
18,1696828682253,09/10/2023 05:18:02,1696839482253,3,09/10/2023 11:18:02,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 4,kfk7dt,4,info,Video start,85.28499999999622,85.28499999999622,85.28499999999622,85.28499999999622,85.28499999999622,85.28499999999622,0,85.28499999999622,0,0,,Video,video,1,object-204,nomatch,Show 2.jpg,67.mp4,different,different,foil,na,67,1,,,
19,1696828685136,09/10/2023 05:18:05,1696839485136,3,09/10/2023 11:18:05,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,3183.390999999996,3166.7209999999977,3183.390999999996,3183.390999999996,3166.7209999999977,3183.390999999996,0,3183.390999999996,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Show 2.jpg,67.mp4,different,different,foil,na,67,1,,,
20,1696828685618,09/10/2023 05:18:05,1696839485618,3,09/10/2023 11:18:05,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,nomatch,Screen 1,8mz8sc,1,continue,,499.9369999999981,499.9369999999981,499.9369999999981,499.9369999999981,499.9369999999981,499.9369999999981,1,499.9369999999981,0,0,,Fixation Timing,,1,object-186,nomatch,Lose 1.jpg,89.mp4,different,different,foil,na,89,1,,,
21,1696828686618,09/10/2023 05:18:06,1696839486618,3,09/10/2023 11:18:06,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.4180000007473,1000.0370000000039,1000.4180000007473,1000.4180000007473,1000.0370000000039,1000.4180000007473,0,1000.4180000007473,0,0,,Time Limit,screen,0,screen,nomatch,Lose 1.jpg,89.mp4,different,different,foil,na,89,1,,,
22,1696828686918,09/10/2023 05:18:06,1696839486918,3,09/10/2023 11:18:06,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,nomatch,Screen 3,d73ena,3,timedOut,,300.48100000037084,300.0049999999974,300.48100000037084,300.48100000037084,300.0049999999974,300.48100000037084,1,300.48100000037084,0,0,,Time Limit,screen,0,screen,nomatch,Lose 1.jpg,89.mp4,different,different,foil,na,89,1,,,
23,1696828687222,09/10/2023 05:18:07,1696839487222,3,09/10/2023 11:18:07,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,nomatch,Screen 4,kfk7dt,4,info,Video start,82.42800000055973,81.36499999997613,82.42800000055973,82.42800000055973,81.36499999997613,82.42800000055973,0,82.42800000055973,0,0,,Video,video,1,object-204,nomatch,Lose 1.jpg,89.mp4,different,different,foil,na,89,1,,,
24,1696828689169,09/10/2023 05:18:09,1696839489169,3,09/10/2023 11:18:09,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2250.0740000000005,2233.370999999999,2250.0740000000005,2250.0740000000005,2233.370999999999,2250.0740000000005,0,2250.0740000000005,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Lose 1.jpg,89.mp4,different,different,foil,na,89,1,,,
25,1696828689652,09/10/2023 05:18:09,1696839489652,3,09/10/2023 11:18:09,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 1,nmofvp,1,continue,,499.9830000000002,499.9830000000002,499.9830000000002,499.9830000000002,499.9830000000002,499.9830000000002,1,499.9830000000002,0,0,,Fixation Timing,,1,object-167,match,Pain 1.jpg,12.mp4,different,same,target,pain,12,1,,,
26,1696828690652,09/10/2023 05:18:10,1696839490652,3,09/10/2023 11:18:10,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 2,pevo7u,2,timedOut,,1000.4220000001878,1000.0200000000041,1000.4220000001878,1000.4220000001878,1000.0200000000041,1000.4220000001878,0,1000.4220000001878,0,0,,Time Limit,screen,0,screen,match,Pain 1.jpg,12.mp4,different,same,target,pain,12,1,,,
27,1696828690952,09/10/2023 05:18:10,1696839490952,3,09/10/2023 11:18:10,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 3,z1irvt,3,timedOut,,300.50200000074256,299.9939999999988,300.50200000074256,300.50200000074256,299.9939999999988,300.50200000074256,1,300.50200000074256,0,0,,Time Limit,screen,0,screen,match,Pain 1.jpg,12.mp4,different,same,target,pain,12,1,,,
28,1696828691253,09/10/2023 05:18:11,1696839491253,3,09/10/2023 11:18:11,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 4,9wlxvm,4,info,Video start,84.29399999995076,84.29399999995076,84.29399999995076,84.29399999995076,84.29399999995076,84.29399999995076,1,84.29399999995076,0,0,,Video,video,1,object-178,match,Pain 1.jpg,12.mp4,different,same,target,pain,12,1,,,
29,1696828694931,09/10/2023 05:18:14,1696839494931,3,09/10/2023 11:18:14,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,match,Screen 4,9wlxvm,4,response,nomatch,3979.2079999999987,3966.707000000002,3979.2079999999987,3979.2079999999987,3966.707000000002,3979.2079999999987,1,3979.2079999999987,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Pain 1.jpg,12.mp4,different,same,target,pain,12,1,,,
30,1696828695419,09/10/2023 05:18:15,1696839495419,3,09/10/2023 11:18:15,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 1,nmofvp,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-167,match,Show 1.jpg,19.mp4,different,same,target,show,19,1,,,
31,1696828696419,09/10/2023 05:18:16,1696839496419,3,09/10/2023 11:18:16,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 2,pevo7u,2,timedOut,,1000.5210000000006,1000.0049999999974,1000.5210000000006,1000.5210000000006,1000.0049999999974,1000.5210000000006,0,1000.5210000000006,0,0,,Time Limit,screen,0,screen,match,Show 1.jpg,19.mp4,different,same,target,show,19,1,,,
32,1696828696719,09/10/2023 05:18:16,1696839496719,3,09/10/2023 11:18:16,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 3,z1irvt,3,timedOut,,300.7160000001895,300.00700000000506,300.7160000001895,300.7160000001895,300.00700000000506,300.7160000001895,1,300.7160000001895,0,0,,Time Limit,screen,0,screen,match,Show 1.jpg,19.mp4,different,same,target,show,19,1,,,
33,1696828697019,09/10/2023 05:18:17,1696839497019,3,09/10/2023 11:18:17,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 4,9wlxvm,4,info,Video start,81.17700000074325,65.49599999999919,81.17700000074325,81.17700000074325,65.49599999999919,81.17700000074325,1,81.17700000074325,0,0,,Video,video,1,object-178,match,Show 1.jpg,19.mp4,different,same,target,show,19,1,,,
34,1696828700609,09/10/2023 05:18:20,1696839500609,3,09/10/2023 11:18:20,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,3,match,Screen 4,9wlxvm,4,response,nomatch,3891.008999999998,3883.4159999999974,3891.008999999998,3891.008999999998,3883.4159999999974,3891.008999999998,1,3891.008999999998,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Show 1.jpg,19.mp4,different,same,target,show,19,1,,,
35,1696828701102,09/10/2023 05:18:21,1696839501102,3,09/10/2023 11:18:21,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,nomatch,Screen 1,8mz8sc,1,continue,,499.95000000000437,499.95000000000437,499.95000000000437,499.95000000000437,499.95000000000437,499.95000000000437,1,499.95000000000437,0,0,,Fixation Timing,,1,object-186,nomatch,Paint 1.jpg,90.mp4,different,different,foil,na,90,1,,,
36,1696828702102,09/10/2023 05:18:22,1696839502102,3,09/10/2023 11:18:22,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.5430000003689,1000.0209999999934,1000.5430000003689,1000.5430000003689,1000.0209999999934,1000.5430000003689,0,1000.5430000003689,0,0,,Time Limit,screen,0,screen,nomatch,Paint 1.jpg,90.mp4,different,different,foil,na,90,1,,,
37,1696828702402,09/10/2023 05:18:22,1696839502402,3,09/10/2023 11:18:22,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,nomatch,Screen 3,d73ena,3,timedOut,,300.4220000007481,300.00100000000384,300.4220000007481,300.4220000007481,300.00100000000384,300.4220000007481,1,300.4220000007481,0,0,,Time Limit,screen,0,screen,nomatch,Paint 1.jpg,90.mp4,different,different,foil,na,90,1,,,
38,1696828702709,09/10/2023 05:18:22,1696839502709,3,09/10/2023 11:18:22,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,nomatch,Screen 4,kfk7dt,4,info,Video start,89.30400000074422,85.50400000005175,89.30400000074422,89.30400000074422,85.50400000005175,89.30400000074422,0,89.30400000074422,0,0,,Video,video,1,object-204,nomatch,Paint 1.jpg,90.mp4,different,different,foil,na,90,1,,,
39,1696828704649,09/10/2023 05:18:24,1696839504649,3,09/10/2023 11:18:24,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,2247.120999999999,2233.379000000001,2247.120999999999,2247.120999999999,2233.379000000001,2247.120999999999,0,2247.120999999999,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Paint 1.jpg,90.mp4,different,different,foil,na,90,1,,,
40,1696828705135,09/10/2023 05:18:25,1696839505135,3,09/10/2023 11:18:25,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,nomatch,Screen 1,8mz8sc,1,continue,,499.9499999999971,499.9499999999971,499.9499999999971,499.9499999999971,499.9499999999971,499.9499999999971,1,499.9499999999971,0,0,,Fixation Timing,,1,object-186,nomatch,Change 2.jpg,82.mp4,same,different,foil,na,82,1,,,
41,1696828706135,09/10/2023 05:18:26,1696839506135,3,09/10/2023 11:18:26,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.5920000007463,1000.0179999999964,1000.5920000007463,1000.5920000007463,1000.0179999999964,1000.5920000007463,0,1000.5920000007463,0,0,,Time Limit,screen,0,screen,nomatch,Change 2.jpg,82.mp4,same,different,foil,na,82,1,,,
42,1696828706435,09/10/2023 05:18:26,1696839506435,3,09/10/2023 11:18:26,142916,13,task-3k5q,,32103181,ibqimzb1,9492137,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.60,1920x1080,1834x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,5,nomatch,Screen 3,d73ena,3,timedOut,,300.57400000074995,300.0240000000049,300.57400000074995,300.57400000074995,300.0240000000049,300.57400000074995,1,300.57400000074995,0,0,,Time Limit,screen,0,screen,nomatch,Change 2.jpg,82.mp4,same,different,foil,na,82,1,,,
