Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696326561925,03/10/2023 09:49:21,1696333761925,2,03/10/2023 13:49:21,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
12,1696326562223,03/10/2023 09:49:22,1696333762223,2,03/10/2023 13:49:22,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
13,1696326562499,03/10/2023 09:49:22,1696333762499,2,03/10/2023 13:49:22,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 4,kfk7dt,4,info,Video start,53.76687497240303,42,53.76687497240303,53.76687497240303,42,53.76687497240303,0,53.76687497240303,0,0,,Video,video,1,object-204,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
14,1696326564793,03/10/2023 09:49:24,1696333764793,2,03/10/2023 13:49:24,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,2566,2549,2566,2566,2549,2566,0,2566,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
15,1696326565275,03/10/2023 09:49:25,1696333765275,2,03/10/2023 13:49:25,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Frog 1.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
16,1696326566274,03/10/2023 09:49:26,1696333766274,2,03/10/2023 13:49:26,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Frog 1.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
17,1696326566574,03/10/2023 09:49:26,1696333766574,2,03/10/2023 13:49:26,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 3,z1irvt,3,timedOut,,300,299,300,300,299,300,1,300,0,0,,Time Limit,screen,0,screen,match,Frog 1.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
18,1696326566843,03/10/2023 09:49:26,1696333766843,2,03/10/2023 13:49:26,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 4,9wlxvm,4,info,Video start,52.123124644211686,46,52.123124644211686,52.123124644211686,46,52.123124644211686,1,52.123124644211686,0,0,,Video,video,1,object-178,match,Frog 1.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
19,1696326568564,03/10/2023 09:49:28,1696333768564,2,03/10/2023 13:49:28,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 4,9wlxvm,4,response,match,1984,1967,1984,1984,1967,1984,1,1984,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Frog 1.jpg,Frosk.mp4,same,same,frog,6,target,1,,,
20,1696326569042,03/10/2023 09:49:29,1696333769042,2,03/10/2023 13:49:29,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 1,nmofvp,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-167,match,Cigar 1.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
21,1696326570043,03/10/2023 09:49:30,1696333770043,2,03/10/2023 13:49:30,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 2,pevo7u,2,timedOut,,1001.0000000000073,1000,1001.0000000000073,1001.0000000000073,1000,1001.0000000000073,0,1001.0000000000073,0,0,,Time Limit,screen,0,screen,match,Cigar 1.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
22,1696326570344,03/10/2023 09:49:30,1696333770344,2,03/10/2023 13:49:30,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 3,z1irvt,3,timedOut,,300.0000000000073,300,300.0000000000073,300.0000000000073,300,300.0000000000073,1,300.0000000000073,0,0,,Time Limit,screen,0,screen,match,Cigar 1.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
23,1696326570628,03/10/2023 09:49:30,1696333770628,2,03/10/2023 13:49:30,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 4,9wlxvm,4,info,Video start,68,68,68,68,68,68,1,68,0,0,,Video,video,1,object-178,match,Cigar 1.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
24,1696326572760,03/10/2023 09:49:32,1696333772760,2,03/10/2023 13:49:32,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 4,9wlxvm,4,response,match,2415,2401,2415,2415,2401,2415,1,2415,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Cigar 1.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
25,1696326573243,03/10/2023 09:49:33,1696333773243,2,03/10/2023 13:49:33,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,match,Screen 1,nmofvp,1,continue,,498,498,498,498,498,498,1,498,0,0,,Fixation Timing,,1,object-167,match,Come 1.jpg,Komme.mp4,same,same,come,14,target,1,,,
26,1696326574245,03/10/2023 09:49:34,1696333774245,2,03/10/2023 13:49:34,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Come 1.jpg,Komme.mp4,same,same,come,14,target,1,,,
27,1696326574545,03/10/2023 09:49:34,1696333774545,2,03/10/2023 13:49:34,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Come 1.jpg,Komme.mp4,same,same,come,14,target,1,,,
28,1696326574822,03/10/2023 09:49:34,1696333774822,2,03/10/2023 13:49:34,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,match,Screen 4,9wlxvm,4,info,Video start,54.1311253570361,46,54.1311253570361,54.1311253570361,46,54.1311253570361,1,54.1311253570361,0,0,,Video,video,1,object-178,match,Come 1.jpg,Komme.mp4,same,same,come,14,target,1,,,
29,1696326576886,03/10/2023 09:49:36,1696333776886,2,03/10/2023 13:49:36,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,match,Screen 4,9wlxvm,4,response,match,2333,2316,2333,2333,2316,2333,1,2333,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Come 1.jpg,Komme.mp4,same,same,come,14,target,1,,,
30,1696326577363,03/10/2023 09:49:37,1696333777363,2,03/10/2023 13:49:37,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Metal 1.jpg,Medisin.mp4,different,different,na,83,foil,1,,,
31,1696326578362,03/10/2023 09:49:38,1696333778362,2,03/10/2023 13:49:38,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.0000000000073,999,1000.0000000000073,1000.0000000000073,999,1000.0000000000073,0,1000.0000000000073,0,0,,Time Limit,screen,0,screen,nomatch,Metal 1.jpg,Medisin.mp4,different,different,na,83,foil,1,,,
32,1696326578662,03/10/2023 09:49:38,1696333778662,2,03/10/2023 13:49:38,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 3,d73ena,3,timedOut,,301,300,301,301,300,301,1,301,0,0,,Time Limit,screen,0,screen,nomatch,Metal 1.jpg,Medisin.mp4,different,different,na,83,foil,1,,,
33,1696326578937,03/10/2023 09:49:38,1696333778937,2,03/10/2023 13:49:38,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 4,kfk7dt,4,info,Video start,57.6326670187494,46,57.6326670187494,57.6326670187494,46,57.6326670187494,0,57.6326670187494,0,0,,Video,video,1,object-204,nomatch,Metal 1.jpg,Medisin.mp4,different,different,na,83,foil,1,,,
34,1696326580675,03/10/2023 09:49:40,1696333780675,2,03/10/2023 13:49:40,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,1999,1983,1999,1999,1983,1999,0,1999,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Metal 1.jpg,Medisin.mp4,different,different,na,83,foil,1,,,
35,1696326581146,03/10/2023 09:49:41,1696333781146,2,03/10/2023 13:49:41,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Win 2.jpg,Vinne.mp4,same,different,win,24,target,1,,,
36,1696326582146,03/10/2023 09:49:42,1696333782146,2,03/10/2023 13:49:42,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,match,Screen 2,pevo7u,2,timedOut,,1000,999,1000,1000,999,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Win 2.jpg,Vinne.mp4,same,different,win,24,target,1,,,
37,1696326582446,03/10/2023 09:49:42,1696333782446,2,03/10/2023 13:49:42,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,match,Screen 3,z1irvt,3,timedOut,,301,300,301,301,300,301,1,301,0,0,,Time Limit,screen,0,screen,match,Win 2.jpg,Vinne.mp4,same,different,win,24,target,1,,,
38,1696326582719,03/10/2023 09:49:42,1696333782719,2,03/10/2023 13:49:42,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,match,Screen 4,9wlxvm,4,info,Video start,54.90983336411415,46,54.90983336411415,54.90983336411415,46,54.90983336411415,1,54.90983336411415,0,0,,Video,video,1,object-178,match,Win 2.jpg,Vinne.mp4,same,different,win,24,target,1,,,
39,1696326585630,03/10/2023 09:49:45,1696333785630,2,03/10/2023 13:49:45,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,match,Screen 4,9wlxvm,4,response,nomatch,3184,3167,3184,3184,3167,3184,1,3184,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Win 2.jpg,Vinne.mp4,same,different,win,24,target,1,,,
40,1696326586112,03/10/2023 09:49:46,1696333786112,2,03/10/2023 13:49:46,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 1,8mz8sc,1,continue,,498,498,498,498,498,498,1,498,0,0,,Fixation Timing,,1,object-186,nomatch,Telephone 1.jpg,Kaste.mp4,different,different,na,84,foil,1,,,
41,1696326587114,03/10/2023 09:49:47,1696333787114,2,03/10/2023 13:49:47,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.0000000000073,1001,1001.0000000000073,1001.0000000000073,1001,1001.0000000000073,0,1001.0000000000073,0,0,,Time Limit,screen,0,screen,nomatch,Telephone 1.jpg,Kaste.mp4,different,different,na,84,foil,1,,,
42,1696326587414,03/10/2023 09:49:47,1696333787414,2,03/10/2023 13:49:47,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Telephone 1.jpg,Kaste.mp4,different,different,na,84,foil,1,,,
43,1696326587688,03/10/2023 09:49:47,1696333787688,2,03/10/2023 13:49:47,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 4,kfk7dt,4,info,Video start,44.53812500479819,41,44.53812500479819,44.53812500479819,41,44.53812500479819,0,44.53812500479819,0,0,,Video,video,1,object-204,nomatch,Telephone 1.jpg,Kaste.mp4,different,different,na,84,foil,1,,,
44,1696326589658,03/10/2023 09:49:49,1696333789658,2,03/10/2023 13:49:49,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,2233,2216,2233,2233,2216,2233,0,2233,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Telephone 1.jpg,Kaste.mp4,different,different,na,84,foil,1,,,
45,1696326590128,03/10/2023 09:49:50,1696333790128,2,03/10/2023 13:49:50,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,match,Screen 1,nmofvp,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-167,match,Gorilla 2.jpg,Gorilla.mp4,same,different,gorilla,7,target,1,,,
46,1696326591130,03/10/2023 09:49:51,1696333791130,2,03/10/2023 13:49:51,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Gorilla 2.jpg,Gorilla.mp4,same,different,gorilla,7,target,1,,,
47,1696326591429,03/10/2023 09:49:51,1696333791429,2,03/10/2023 13:49:51,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Gorilla 2.jpg,Gorilla.mp4,same,different,gorilla,7,target,1,,,
48,1696326591705,03/10/2023 09:49:51,1696333791705,2,03/10/2023 13:49:51,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,match,Screen 4,9wlxvm,4,info,Video start,58.57758366185112,46,58.57758366185112,58.57758366185112,46,58.57758366185112,1,58.57758366185112,0,0,,Video,video,1,object-178,match,Gorilla 2.jpg,Gorilla.mp4,same,different,gorilla,7,target,1,,,
49,1696326593529,03/10/2023 09:49:53,1696333793529,2,03/10/2023 13:49:53,142915,11,task-eu79,,32000605,BLIND,9462565,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,1080x707,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,match,Screen 4,9wlxvm,4,response,match,2100,2083,2100,2100,2083,2100,1,2100,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Gorilla 2.jpg,Gorilla.mp4,same,different,gorilla,7,target,1,,,
