Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696503355189,05/10/2023 10:55:55,1696510555189,2,05/10/2023 14:55:55,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.1710000238418,999.8129999999983,1001.1710000238418,1001.1710000238418,999.8129999999983,1001.1710000238418,0,1001.1710000238418,0,0,,Time Limit,screen,0,screen,nomatch,Take 2.jpg,Kano.mp4,different,different,na,93,foil,1,,,
12,1696503355489,05/10/2023 10:55:55,1696510555489,2,05/10/2023 14:55:55,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,301.25800000000163,299.96700000000055,301.25800000000163,301.25800000000163,299.96700000000055,301.25800000000163,1,301.25800000000163,0,0,,Time Limit,screen,0,screen,nomatch,Take 2.jpg,Kano.mp4,different,different,na,93,foil,1,,,
13,1696503355530,05/10/2023 10:55:55,1696510555530,2,05/10/2023 14:55:55,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,42.896000011922006,33.22200000000157,42.896000011922006,42.896000011922006,33.22200000000157,42.896000011922006,0,42.896000011922006,0,0,,Video,video,1,object-204,nomatch,Take 2.jpg,Kano.mp4,different,different,na,93,foil,1,,,
14,1696503358330,05/10/2023 10:55:58,1696510558330,2,05/10/2023 14:55:58,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,2842.591000011922,2833.2299999999996,2842.591000011922,2842.591000011922,2833.2299999999996,2842.591000011922,0,2842.591000011922,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Take 2.jpg,Kano.mp4,different,different,na,93,foil,1,,,
15,1696503358823,05/10/2023 10:55:58,1696510558823,2,05/10/2023 14:55:58,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 1,nmofvp,1,continue,,500.0060000000012,500.0060000000012,500.0060000000012,500.0060000000012,500.0060000000012,500.0060000000012,1,500.0060000000012,0,0,,Fixation Timing,,1,object-167,match,Paint 2.jpg,Male.mp4,same,same,paint,42,target,1,,,
16,1696503359823,05/10/2023 10:55:59,1696510559823,2,05/10/2023 14:55:59,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 2,pevo7u,2,timedOut,,1001.8550000119212,1000.2969999999987,1001.8550000119212,1001.8550000119212,1000.2969999999987,1001.8550000119212,0,1001.8550000119212,0,0,,Time Limit,screen,0,screen,match,Paint 2.jpg,Male.mp4,same,same,paint,42,target,1,,,
17,1696503360122,05/10/2023 10:56:00,1696510560122,2,05/10/2023 14:56:00,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 3,z1irvt,3,timedOut,,300.55800001192256,299.61500000000524,300.55800001192256,300.55800001192256,299.61500000000524,300.55800001192256,1,300.55800001192256,0,0,,Time Limit,screen,0,screen,match,Paint 2.jpg,Male.mp4,same,same,paint,42,target,1,,,
18,1696503360146,05/10/2023 10:56:00,1696510560146,2,05/10/2023 14:56:00,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 4,9wlxvm,4,info,Video start,25.12799999999639,16.589999999996508,25.12799999999639,25.12799999999639,16.589999999996508,25.12799999999639,1,25.12799999999639,0,0,,Video,video,1,object-178,match,Paint 2.jpg,Male.mp4,same,same,paint,42,target,1,,,
19,1696503364044,05/10/2023 10:56:04,1696510564044,2,05/10/2023 14:56:04,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 4,9wlxvm,4,response,nomatch,3922.9430000119173,3916.7819999999992,3922.9430000119173,3922.9430000119173,3916.7819999999992,3922.9430000119173,1,3922.9430000119173,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Paint 2.jpg,Male.mp4,same,same,paint,42,target,1,,,
20,1696503364538,05/10/2023 10:56:04,1696510564538,2,05/10/2023 14:56:04,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,499.8419999999969,499.8419999999969,499.8419999999969,499.8419999999969,499.8419999999969,499.8419999999969,1,499.8419999999969,0,0,,Fixation Timing,,1,object-186,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
21,1696503365538,05/10/2023 10:56:05,1696510565538,2,05/10/2023 14:56:05,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.1190000238421,1000.0979999999981,1001.1190000238421,1001.1190000238421,1000.0979999999981,1001.1190000238421,0,1001.1190000238421,0,0,,Time Limit,screen,0,screen,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
22,1696503365839,05/10/2023 10:56:05,1696510565839,2,05/10/2023 14:56:05,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,301.221000011923,300.1189999999988,301.221000011923,301.221000011923,300.1189999999988,301.221000011923,1,301.221000011923,0,0,,Time Limit,screen,0,screen,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
23,1696503365866,05/10/2023 10:56:05,1696510565866,2,05/10/2023 14:56:05,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,27.961000005963783,16.50300000000425,27.961000005963783,27.961000005963783,16.50300000000425,27.961000005963783,0,27.961000005963783,0,0,,Video,video,1,object-204,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
24,1696503368805,05/10/2023 10:56:08,1696510568805,2,05/10/2023 14:56:08,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2966.3340000000026,2949.974000000002,2966.3340000000026,2966.3340000000026,2949.974000000002,2966.3340000000026,0,2966.3340000000026,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Show 2.jpg,Gulv.mp4,different,different,na,67,foil,1,,,
25,1696503369289,05/10/2023 10:56:09,1696510569289,2,05/10/2023 14:56:09,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 1,8mz8sc,1,continue,,500.1800000000003,500.1800000000003,500.1800000000003,500.1800000000003,500.1800000000003,500.1800000000003,1,500.1800000000003,0,0,,Fixation Timing,,1,object-186,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
26,1696503370289,05/10/2023 10:56:10,1696510570289,2,05/10/2023 14:56:10,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.2480000238429,1000.0580000000045,1001.2480000238429,1001.2480000238429,1000.0580000000045,1001.2480000238429,0,1001.2480000238429,0,0,,Time Limit,screen,0,screen,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
27,1696503370589,05/10/2023 10:56:10,1696510570589,2,05/10/2023 14:56:10,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 3,d73ena,3,timedOut,,301.0899999999965,299.7439999999988,301.0899999999965,301.0899999999965,299.7439999999988,301.0899999999965,1,301.0899999999965,0,0,,Time Limit,screen,0,screen,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
28,1696503370624,05/10/2023 10:56:10,1696510570624,2,05/10/2023 14:56:10,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 4,kfk7dt,4,info,Video start,36.05000002383959,33.13199999999779,36.05000002383959,36.05000002383959,33.13199999999779,36.05000002383959,0,36.05000002383959,0,0,,Video,video,1,object-204,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
29,1696503377943,05/10/2023 10:56:17,1696510577943,2,05/10/2023 14:56:17,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,7355.345999999998,7349.9909999999945,7355.345999999998,7355.345999999998,7349.9909999999945,7355.345999999998,0,7355.345999999998,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
30,1696503378439,05/10/2023 10:56:18,1696510578439,2,05/10/2023 14:56:18,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 1,8mz8sc,1,continue,,499.99900000000343,499.99900000000343,499.99900000000343,499.99900000000343,499.99900000000343,499.99900000000343,1,499.99900000000343,0,0,,Fixation Timing,,1,object-186,nomatch,Color 1.jpg,Gate.mp4,different,different,na,51,foil,1,,,
31,1696503379439,05/10/2023 10:56:19,1696510579439,2,05/10/2023 14:56:19,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.3559999999998,1000.0069999999978,1001.3559999999998,1001.3559999999998,1000.0069999999978,1001.3559999999998,0,1001.3559999999998,0,0,,Time Limit,screen,0,screen,nomatch,Color 1.jpg,Gate.mp4,different,different,na,51,foil,1,,,
32,1696503379739,05/10/2023 10:56:19,1696510579739,2,05/10/2023 14:56:19,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 3,d73ena,3,timedOut,,301.24900000596244,299.98099999999977,301.24900000596244,301.24900000596244,299.98099999999977,301.24900000596244,1,301.24900000596244,0,0,,Time Limit,screen,0,screen,nomatch,Color 1.jpg,Gate.mp4,different,different,na,51,foil,1,,,
33,1696503379775,05/10/2023 10:56:19,1696510579775,2,05/10/2023 14:56:19,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 4,kfk7dt,4,info,Video start,36.82800000596268,33.17199999999866,36.82800000596268,36.82800000596268,33.17199999999866,36.82800000596268,0,36.82800000596268,0,0,,Video,video,1,object-204,nomatch,Color 1.jpg,Gate.mp4,different,different,na,51,foil,1,,,
34,1696503382662,05/10/2023 10:56:22,1696510582662,2,05/10/2023 14:56:22,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 4,kfk7dt,4,response,nomatch,2924.968000023844,2916.815999999999,2924.968000023844,2924.968000023844,2916.815999999999,2924.968000023844,0,2924.968000023844,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Color 1.jpg,Gate.mp4,different,different,na,51,foil,1,,,
35,1696503383154,05/10/2023 10:56:23,1696510583154,2,05/10/2023 14:56:23,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 1,8mz8sc,1,continue,,499.6990000000005,499.6990000000005,499.6990000000005,499.6990000000005,499.6990000000005,499.6990000000005,1,499.6990000000005,0,0,,Fixation Timing,,1,object-186,nomatch,Breathe 1.jpg,Brann.mp4,different,same,na,85,foil,1,,,
36,1696503384155,05/10/2023 10:56:24,1696510584155,2,05/10/2023 14:56:24,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.4530000238447,1000.1130000000048,1001.4530000238447,1001.4530000238447,1000.1130000000048,1001.4530000238447,0,1001.4530000238447,0,0,,Time Limit,screen,0,screen,nomatch,Breathe 1.jpg,Brann.mp4,different,same,na,85,foil,1,,,
37,1696503384456,05/10/2023 10:56:24,1696510584456,2,05/10/2023 14:56:24,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 3,d73ena,3,timedOut,,301.44000001787936,300.150999999998,301.44000001787936,301.44000001787936,300.150999999998,301.44000001787936,1,301.44000001787936,0,0,,Time Limit,screen,0,screen,nomatch,Breathe 1.jpg,Brann.mp4,different,same,na,85,foil,1,,,
38,1696503384487,05/10/2023 10:56:24,1696510584487,2,05/10/2023 14:56:24,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 4,kfk7dt,4,info,Video start,32.633000017881336,16.427999999999884,32.633000017881336,32.633000017881336,16.427999999999884,32.633000017881336,0,32.633000017881336,0,0,,Video,video,1,object-204,nomatch,Breathe 1.jpg,Brann.mp4,different,same,na,85,foil,1,,,
39,1696503387163,05/10/2023 10:56:27,1696510587163,2,05/10/2023 14:56:27,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 4,kfk7dt,4,response,nomatch,2709.189000023842,2700.1759999999995,2709.189000023842,2709.189000023842,2700.1759999999995,2709.189000023842,0,2709.189000023842,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Breathe 1.jpg,Brann.mp4,different,same,na,85,foil,1,,,
40,1696503387656,05/10/2023 10:56:27,1696510587656,2,05/10/2023 14:56:27,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 1,nmofvp,1,continue,,499.7280000000028,499.7280000000028,499.7280000000028,499.7280000000028,499.7280000000028,499.7280000000028,1,499.7280000000028,0,0,,Fixation Timing,,1,object-167,match,Coffee 2.jpg,Kaffe.mp4,same,same,coffee,29,target,1,,,
41,1696503388656,05/10/2023 10:56:28,1696510588656,2,05/10/2023 14:56:28,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,1001.4850000119186,1000.2239999999947,1001.4850000119186,1001.4850000119186,1000.2239999999947,1001.4850000119186,0,1001.4850000119186,0,0,,Time Limit,screen,0,screen,match,Coffee 2.jpg,Kaffe.mp4,same,same,coffee,29,target,1,,,
42,1696503388956,05/10/2023 10:56:28,1696510588956,2,05/10/2023 14:56:28,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,301.16100001788436,299.73099999999977,301.16100001788436,301.16100001788436,299.73099999999977,301.16100001788436,1,301.16100001788436,0,0,,Time Limit,screen,0,screen,match,Coffee 2.jpg,Kaffe.mp4,same,same,coffee,29,target,1,,,
43,1696503388985,05/10/2023 10:56:28,1696510588985,2,05/10/2023 14:56:28,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,31.30300001192413,16.56500000000233,31.30300001192413,31.30300001192413,16.56500000000233,31.30300001192413,1,31.30300001192413,0,0,,Video,video,1,object-178,match,Coffee 2.jpg,Kaffe.mp4,same,same,coffee,29,target,1,,,
44,1696503391728,05/10/2023 10:56:31,1696510591728,2,05/10/2023 14:56:31,142915,11,task-n49w,,32047040,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,response,match,2773.730000000003,2766.543000000005,2773.730000000003,2773.730000000003,2766.543000000005,2773.730000000003,1,2773.730000000003,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Coffee 2.jpg,Kaffe.mp4,same,same,coffee,29,target,1,,,
