Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
122,1696583411842,06/10/2023 09:10:11,1696590611842,2,06/10/2023 13:10:11,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 3,d73ena,3,timedOut,,301,300,301,301,300,301,1,301,0,0,,Time Limit,screen,0,screen,nomatch,Wait 1.jpg,Leir.mp4,different,different,na,71,foil,1,,,
123,1696583412101,06/10/2023 09:10:12,1696590612101,2,06/10/2023 13:10:12,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 4,kfk7dt,4,info,Video start,15.435332000060413,9,15.435332000060413,15.435332000060413,9,15.435332000060413,0,15.435332000060413,0,0,,Video,video,1,object-204,nomatch,Wait 1.jpg,Leir.mp4,different,different,na,71,foil,1,,,
124,1696583414459,06/10/2023 09:10:14,1696590614459,2,06/10/2023 13:10:14,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 4,kfk7dt,4,response,nomatch,2618,2616,2618,2618,2616,2618,0,2618,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Wait 1.jpg,Leir.mp4,different,different,na,71,foil,1,,,
125,1696583414959,06/10/2023 09:10:14,1696590614959,2,06/10/2023 13:10:14,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 1,8mz8sc,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-186,nomatch,Cry 2.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
126,1696583415958,06/10/2023 09:10:15,1696590615958,2,06/10/2023 13:10:15,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 2,zhfxqk,2,timedOut,,999,999,999,999,999,999,0,999,0,0,,Time Limit,screen,0,screen,nomatch,Cry 2.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
127,1696583416259,06/10/2023 09:10:16,1696590616259,2,06/10/2023 13:10:16,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 3,d73ena,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,nomatch,Cry 2.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
128,1696583416513,06/10/2023 09:10:16,1696590616513,2,06/10/2023 13:10:16,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 4,kfk7dt,4,info,Video start,13.47014100002204,10,13.47014100002204,13.47014100002204,10,13.47014100002204,0,13.47014100002204,0,0,,Video,video,1,object-204,nomatch,Cry 2.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
129,1696583420865,06/10/2023 09:10:20,1696590620865,2,06/10/2023 13:10:20,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,nomatch,Screen 4,kfk7dt,4,response,match,4605,4600,4605,4605,4600,4605,0,4605,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Cry 2.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
130,1696583421359,06/10/2023 09:10:21,1696590621359,2,06/10/2023 13:10:21,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Run 2.jpg,Løpe.mp4,same,different,run,43,target,1,,,
131,1696583422359,06/10/2023 09:10:22,1696590622359,2,06/10/2023 13:10:22,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Run 2.jpg,Løpe.mp4,same,different,run,43,target,1,,,
132,1696583422659,06/10/2023 09:10:22,1696590622659,2,06/10/2023 13:10:22,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 3,z1irvt,3,timedOut,,301,300,301,301,300,301,1,301,0,0,,Time Limit,screen,0,screen,match,Run 2.jpg,Løpe.mp4,same,different,run,43,target,1,,,
133,1696583422913,06/10/2023 09:10:22,1696590622913,2,06/10/2023 13:10:22,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 4,9wlxvm,4,info,Video start,12.874966999774927,9,12.874966999774927,12.874966999774927,9,12.874966999774927,1,12.874966999774927,0,0,,Video,video,1,object-178,match,Run 2.jpg,Løpe.mp4,same,different,run,43,target,1,,,
134,1696583425034,06/10/2023 09:10:25,1696590625034,2,06/10/2023 13:10:25,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 4,9wlxvm,4,response,match,2375.0000000000146,2367,2375.0000000000146,2375.0000000000146,2367,2375.0000000000146,1,2375.0000000000146,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Run 2.jpg,Løpe.mp4,same,different,run,43,target,1,,,
135,1696583425525,06/10/2023 09:10:25,1696590625525,2,06/10/2023 13:10:25,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Sail 2.jpg,Bekymre.mp4,different,same,na,66,foil,1,,,
136,1696583426525,06/10/2023 09:10:26,1696590626525,2,06/10/2023 13:10:26,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Sail 2.jpg,Bekymre.mp4,different,same,na,66,foil,1,,,
137,1696583426825,06/10/2023 09:10:26,1696590626825,2,06/10/2023 13:10:26,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Sail 2.jpg,Bekymre.mp4,different,same,na,66,foil,1,,,
138,1696583427080,06/10/2023 09:10:27,1696590627080,2,06/10/2023 13:10:27,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 4,kfk7dt,4,info,Video start,13.065587000135167,9,13.065587000135167,13.065587000135167,9,13.065587000135167,0,13.065587000135167,0,0,,Video,video,1,object-204,nomatch,Sail 2.jpg,Bekymre.mp4,different,same,na,66,foil,1,,,
139,1696583429068,06/10/2023 09:10:29,1696590629068,2,06/10/2023 13:10:29,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,nomatch,Screen 4,kfk7dt,4,response,nomatch,2243,2233,2243,2243,2233,2243,0,2243,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Sail 2.jpg,Bekymre.mp4,different,same,na,66,foil,1,,,
140,1696583429559,06/10/2023 09:10:29,1696590629559,2,06/10/2023 13:10:29,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Cabbage 2.jpg,Tegne.mp4,different,different,na,49,foil,1,,,
141,1696583430559,06/10/2023 09:10:30,1696590630559,2,06/10/2023 13:10:30,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,Cabbage 2.jpg,Tegne.mp4,different,different,na,49,foil,1,,,
142,1696583430859,06/10/2023 09:10:30,1696590630859,2,06/10/2023 13:10:30,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 3,d73ena,3,timedOut,,301.00000000001455,301,301.00000000001455,301.00000000001455,301,301.00000000001455,1,301.00000000001455,0,0,,Time Limit,screen,0,screen,nomatch,Cabbage 2.jpg,Tegne.mp4,different,different,na,49,foil,1,,,
143,1696583431113,06/10/2023 09:10:31,1696590631113,2,06/10/2023 13:10:31,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 4,kfk7dt,4,info,Video start,12.25730099989147,9,12.25730099989147,12.25730099989147,9,12.25730099989147,0,12.25730099989147,0,0,,Video,video,1,object-204,nomatch,Cabbage 2.jpg,Tegne.mp4,different,different,na,49,foil,1,,,
144,1696583433597,06/10/2023 09:10:33,1696590633597,2,06/10/2023 13:10:33,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,nomatch,Screen 4,kfk7dt,4,response,nomatch,2738.000000000029,2733,2738.000000000029,2738.000000000029,2733,2738.000000000029,0,2738.000000000029,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Cabbage 2.jpg,Tegne.mp4,different,different,na,49,foil,1,,,
145,1696583434092,06/10/2023 09:10:34,1696590634092,2,06/10/2023 13:10:34,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
146,1696583435091,06/10/2023 09:10:35,1696590635091,2,06/10/2023 13:10:35,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 2,zhfxqk,2,timedOut,,999.0000000000291,999,999.0000000000291,999.0000000000291,999,999.0000000000291,0,999.0000000000291,0,0,,Time Limit,screen,0,screen,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
147,1696583435392,06/10/2023 09:10:35,1696590635392,2,06/10/2023 13:10:35,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 3,d73ena,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
148,1696583435647,06/10/2023 09:10:35,1696590635647,2,06/10/2023 13:10:35,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 4,kfk7dt,4,info,Video start,14.535803999966362,9,14.535803999966362,14.535803999966362,9,14.535803999966362,0,14.535803999966362,0,0,,Video,video,1,object-204,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
149,1696583437498,06/10/2023 09:10:37,1696590637498,2,06/10/2023 13:10:37,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,nomatch,Screen 4,kfk7dt,4,response,nomatch,2106,2099,2106,2106,2099,2106,0,2106,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Coffee 2.jpg,Venn.mp4,different,different,na,77,foil,1,,,
150,1696583437992,06/10/2023 09:10:37,1696590637992,2,06/10/2023 13:10:37,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
151,1696583438992,06/10/2023 09:10:38,1696590638992,2,06/10/2023 13:10:38,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
152,1696583439292,06/10/2023 09:10:39,1696590639292,2,06/10/2023 13:10:39,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
153,1696583439547,06/10/2023 09:10:39,1696590639547,2,06/10/2023 13:10:39,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 4,9wlxvm,4,info,Video start,14.327615999861024,12,14.327615999861024,14.327615999861024,12,14.327615999861024,1,14.327615999861024,0,0,,Video,video,1,object-178,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
154,1696583441773,06/10/2023 09:10:41,1696590641773,2,06/10/2023 13:10:41,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 4,9wlxvm,4,response,nomatch,2481,2467,2481,2481,2467,2481,1,2481,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
155,1696583442259,06/10/2023 09:10:42,1696590642259,2,06/10/2023 13:10:42,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Sing 2.jpg,Synge.mp4,same,different,sing,44,target,1,,,
156,1696583443259,06/10/2023 09:10:43,1696590643259,2,06/10/2023 13:10:43,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Sing 2.jpg,Synge.mp4,same,different,sing,44,target,1,,,
157,1696583443559,06/10/2023 09:10:43,1696590643559,2,06/10/2023 13:10:43,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Sing 2.jpg,Synge.mp4,same,different,sing,44,target,1,,,
158,1696583443813,06/10/2023 09:10:43,1696590643813,2,06/10/2023 13:10:43,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,info,Video start,13.36528299993509,12,13.36528299993509,13.36528299993509,12,13.36528299993509,1,13.36528299993509,0,0,,Video,video,1,object-178,match,Sing 2.jpg,Synge.mp4,same,different,sing,44,target,1,,,
159,1696583446139,06/10/2023 09:10:46,1696590646139,2,06/10/2023 13:10:46,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,response,match,2580,2565,2580,2580,2565,2580,1,2580,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Sing 2.jpg,Synge.mp4,same,different,sing,44,target,1,,,
160,1696583446625,06/10/2023 09:10:46,1696590646625,2,06/10/2023 13:10:46,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
161,1696583447625,06/10/2023 09:10:47,1696590647625,2,06/10/2023 13:10:47,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
162,1696583447926,06/10/2023 09:10:47,1696590647926,2,06/10/2023 13:10:47,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 3,z1irvt,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
163,1696583448180,06/10/2023 09:10:48,1696590648180,2,06/10/2023 13:10:48,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 4,9wlxvm,4,info,Video start,14.507615999608959,9,14.507615999608959,14.507615999608959,9,14.507615999608959,1,14.507615999608959,0,0,,Video,video,1,object-178,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
164,1696583451207,06/10/2023 09:10:51,1696590651207,2,06/10/2023 13:10:51,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 4,9wlxvm,4,response,match,3281,3265,3281,3281,3265,3281,1,3281,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Travel 2.jpg,Reise.mp4,same,same,travel,21,target,1,,,
165,1696583451692,06/10/2023 09:10:51,1696590651692,2,06/10/2023 13:10:51,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Cabbage 1.jpg,Kåle.mp4,same,same,cabbage,1,target,1,,,
166,1696583452692,06/10/2023 09:10:52,1696590652692,2,06/10/2023 13:10:52,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 2,pevo7u,2,timedOut,,1000.0000000000291,1000,1000.0000000000291,1000.0000000000291,1000,1000.0000000000291,0,1000.0000000000291,0,0,,Time Limit,screen,0,screen,match,Cabbage 1.jpg,Kåle.mp4,same,same,cabbage,1,target,1,,,
167,1696583452992,06/10/2023 09:10:52,1696590652992,2,06/10/2023 13:10:52,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Cabbage 1.jpg,Kåle.mp4,same,same,cabbage,1,target,1,,,
168,1696583453247,06/10/2023 09:10:53,1696590653247,2,06/10/2023 13:10:53,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 4,9wlxvm,4,info,Video start,16.25582900000157,10,16.25582900000157,16.25582900000157,10,16.25582900000157,1,16.25582900000157,0,0,,Video,video,1,object-178,match,Cabbage 1.jpg,Kåle.mp4,same,same,cabbage,1,target,1,,,
169,1696583456668,06/10/2023 09:10:56,1696590656668,2,06/10/2023 13:10:56,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 4,9wlxvm,4,response,match,3676,3667,3676,3676,3667,3676,1,3676,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Cabbage 1.jpg,Kåle.mp4,same,same,cabbage,1,target,1,,,
170,1696583457158,06/10/2023 09:10:57,1696590657158,2,06/10/2023 13:10:57,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
171,1696583458159,06/10/2023 09:10:58,1696590658159,2,06/10/2023 13:10:58,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Book 2.jpg,Lage.mp4,different,different,na,74,foil,1,,,
