Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696838571579,09/10/2023 08:02:51,1696845771579,2,09/10/2023 12:02:51,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.6909999996278,1000.1359999999986,1000.6909999996278,1000.6909999996278,1000.1359999999986,1000.6909999996278,0,1000.6909999996278,0,0,,Time Limit,screen,0,screen,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
12,1696838571879,09/10/2023 08:02:51,1696845771879,2,09/10/2023 12:02:51,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 3,d73ena,3,timedOut,,300.35499999944295,299.8380000000034,300.35499999944295,300.35499999944295,299.8380000000034,300.35499999944295,1,300.35499999944295,0,0,,Time Limit,screen,0,screen,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
13,1696838571893,09/10/2023 08:02:51,1696845771893,2,09/10/2023 12:02:51,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 4,kfk7dt,4,info,Video start,13.949999999625842,0,13.949999999625842,13.949999999625842,0,13.949999999625842,0,13.949999999625842,0,0,,Video,video,1,object-204,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
14,1696838574082,09/10/2023 08:02:54,1696845774082,2,09/10/2023 12:02:54,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,2203.416999999812,2199.847999999998,2203.416999999812,2203.416999999812,2199.847999999998,2203.416999999812,0,2203.416999999812,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Wait 2.jpg,Leir.mp4,different,different,na,71,foil,1,,,
15,1696838574579,09/10/2023 08:02:54,1696845774579,2,09/10/2023 12:02:54,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 1,nmofvp,1,continue,,499.88500000000204,499.88500000000204,499.88500000000204,499.88500000000204,499.88500000000204,499.88500000000204,1,499.88500000000204,0,0,,Fixation Timing,,1,object-167,match,Sail 2.jpg,Seil-båt.mp4,same,different,sail,18,target,1,,,
16,1696838575578,09/10/2023 08:02:55,1696845775578,2,09/10/2023 12:02:55,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,1000.1839999998119,999.6179999999949,1000.1839999998119,1000.1839999998119,999.6179999999949,1000.1839999998119,0,1000.1839999998119,0,0,,Time Limit,screen,0,screen,match,Sail 2.jpg,Seil-båt.mp4,same,different,sail,18,target,1,,,
17,1696838575878,09/10/2023 08:02:55,1696845775878,2,09/10/2023 12:02:55,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,300.66599999944447,300.1180000000022,300.66599999944447,300.66599999944447,300.1180000000022,300.66599999944447,1,300.66599999944447,0,0,,Time Limit,screen,0,screen,match,Sail 2.jpg,Seil-båt.mp4,same,different,sail,18,target,1,,,
18,1696838575890,09/10/2023 08:02:55,1696845775890,2,09/10/2023 12:02:55,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,11.180999999628519,0,11.180999999628519,11.180999999628519,0,11.180999999628519,1,11.180999999628519,0,0,,Video,video,1,object-178,match,Sail 2.jpg,Seil-båt.mp4,same,different,sail,18,target,1,,,
19,1696838578023,09/10/2023 08:02:58,1696845778023,2,09/10/2023 12:02:58,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,response,nomatch,2144.7479999996285,2133.135000000002,2144.7479999996285,2144.7479999996285,2133.135000000002,2144.7479999996285,1,2144.7479999996285,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Sail 2.jpg,Seil-båt.mp4,same,different,sail,18,target,1,,,
20,1696838578511,09/10/2023 08:02:58,1696845778511,2,09/10/2023 12:02:58,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 1,nmofvp,1,continue,,499.7079999999987,499.7079999999987,499.7079999999987,499.7079999999987,499.7079999999987,499.7079999999987,1,499.7079999999987,0,0,,Fixation Timing,,1,object-167,match,Wait 1.jpg,Vente.mp4,same,different,wait,23,target,1,,,
21,1696838579511,09/10/2023 08:02:59,1696845779511,2,09/10/2023 12:02:59,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1000.5049999992552,999.9120000000039,1000.5049999992552,1000.5049999992552,999.9120000000039,1000.5049999992552,0,1000.5049999992552,0,0,,Time Limit,screen,0,screen,match,Wait 1.jpg,Vente.mp4,same,different,wait,23,target,1,,,
22,1696838579811,09/10/2023 08:02:59,1696845779811,2,09/10/2023 12:02:59,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,300.59299999925133,299.93399999999383,300.59299999925133,300.59299999925133,299.93399999999383,300.59299999925133,1,300.59299999925133,0,0,,Time Limit,screen,0,screen,match,Wait 1.jpg,Vente.mp4,same,different,wait,23,target,1,,,
23,1696838579822,09/10/2023 08:02:59,1696845779822,2,09/10/2023 12:02:59,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,10.300999999443768,0,10.300999999443768,10.300999999443768,0,10.300999999443768,1,10.300999999443768,0,0,,Video,video,1,object-178,match,Wait 1.jpg,Vente.mp4,same,different,wait,23,target,1,,,
24,1696838582375,09/10/2023 08:03:02,1696845782375,2,09/10/2023 12:03:02,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,3,match,Screen 4,9wlxvm,4,response,match,2564.6589999992575,2549.935000000005,2564.6589999992575,2564.6589999992575,2549.935000000005,2564.6589999992575,1,2564.6589999992575,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Wait 1.jpg,Vente.mp4,same,different,wait,23,target,1,,,
25,1696838582861,09/10/2023 08:03:02,1696845782861,2,09/10/2023 12:03:02,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 1,nmofvp,1,continue,,499.74499999999534,499.74499999999534,499.74499999999534,499.74499999999534,499.74499999999534,499.74499999999534,1,499.74499999999534,0,0,,Fixation Timing,,1,object-167,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
26,1696838583861,09/10/2023 08:03:03,1696845783861,2,09/10/2023 12:03:03,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,1000.2790000000023,999.7540000000008,1000.2790000000023,1000.2790000000023,999.7540000000008,1000.2790000000023,0,1000.2790000000023,0,0,,Time Limit,screen,0,screen,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
27,1696838584161,09/10/2023 08:03:04,1696845784161,2,09/10/2023 12:03:04,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,300.52500000000146,299.9599999999991,300.52500000000146,300.52500000000146,299.9599999999991,300.52500000000146,1,300.52500000000146,0,0,,Time Limit,screen,0,screen,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
28,1696838584175,09/10/2023 08:03:04,1696845784175,2,09/10/2023 12:03:04,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 4,9wlxvm,4,info,Video start,14.957999999816064,0,14.957999999816064,14.957999999816064,0,14.957999999816064,1,14.957999999816064,0,0,,Video,video,1,object-178,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
29,1696838586662,09/10/2023 08:03:06,1696845786662,2,09/10/2023 12:03:06,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,4,match,Screen 4,9wlxvm,4,response,nomatch,2501.66499999963,2499.846000000005,2501.66499999963,2501.66499999963,2499.846000000005,2501.66499999963,1,2501.66499999963,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Doll 2.jpg,Dukke.mp4,same,different,doll,4,target,1,,,
30,1696838587160,09/10/2023 08:03:07,1696845787160,2,09/10/2023 12:03:07,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 1,nmofvp,1,continue,,500.0269999999946,500.0269999999946,500.0269999999946,500.0269999999946,500.0269999999946,500.0269999999946,1,500.0269999999946,0,0,,Fixation Timing,,1,object-167,match,Ring 1.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
31,1696838588160,09/10/2023 08:03:08,1696845788160,2,09/10/2023 12:03:08,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 2,pevo7u,2,timedOut,,1000.4919999998165,999.9500000000044,1000.4919999998165,1000.4919999998165,999.9500000000044,1000.4919999998165,0,1000.4919999998165,0,0,,Time Limit,screen,0,screen,match,Ring 1.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
32,1696838588460,09/10/2023 08:03:08,1696845788460,2,09/10/2023 12:03:08,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 3,z1irvt,3,timedOut,,300.1419999994396,299.55199999999604,300.1419999994396,300.1419999994396,299.55199999999604,300.1419999994396,1,300.1419999994396,0,0,,Time Limit,screen,0,screen,match,Ring 1.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
33,1696838588476,09/10/2023 08:03:08,1696845788476,2,09/10/2023 12:03:08,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 4,9wlxvm,4,info,Video start,16.00200000000233,0,16.00200000000233,16.00200000000233,0,16.00200000000233,1,16.00200000000233,0,0,,Video,video,1,object-178,match,Ring 1.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
34,1696838591726,09/10/2023 08:03:11,1696845791726,2,09/10/2023 12:03:11,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,5,match,Screen 4,9wlxvm,4,response,match,3266.0899999994435,3249.8650000000052,3266.0899999994435,3266.0899999994435,3249.8650000000052,3266.0899999994435,1,3266.0899999994435,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Ring 1.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
35,1696838592210,09/10/2023 08:03:12,1696845792210,2,09/10/2023 12:03:12,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,499.6709999999948,499.6709999999948,499.6709999999948,499.6709999999948,499.6709999999948,499.6709999999948,1,499.6709999999948,0,0,,Fixation Timing,,1,object-186,nomatch,Jump 1.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
36,1696838593209,09/10/2023 08:03:13,1696845793209,2,09/10/2023 12:03:13,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.453999999816,1000.0410000000047,1000.453999999816,1000.453999999816,1000.0410000000047,1000.453999999816,0,1000.453999999816,0,0,,Time Limit,screen,0,screen,nomatch,Jump 1.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
37,1696838593509,09/10/2023 08:03:13,1696845793509,2,09/10/2023 12:03:13,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,300.212999999625,299.68099999999686,300.212999999625,300.212999999625,299.68099999999686,300.212999999625,1,300.212999999625,0,0,,Time Limit,screen,0,screen,nomatch,Jump 1.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
38,1696838593523,09/10/2023 08:03:13,1696845793523,2,09/10/2023 12:03:13,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,13.5910000000007,0,13.5910000000007,13.5910000000007,0,13.5910000000007,0,13.5910000000007,0,0,,Video,video,1,object-204,nomatch,Jump 1.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
39,1696838596190,09/10/2023 08:03:16,1696845796190,2,09/10/2023 12:03:16,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,2681.4320000000007,2666.7969999999987,2681.4320000000007,2681.4320000000007,2666.7969999999987,2681.4320000000007,0,2681.4320000000007,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Jump 1.jpg,Diplom.mp4,different,different,na,87,foil,1,,,
40,1696838596675,09/10/2023 08:03:16,1696845796675,2,09/10/2023 12:03:16,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,6,match,Screen 1,nmofvp,1,continue,,499.387999999999,499.387999999999,499.387999999999,499.387999999999,499.387999999999,499.387999999999,1,499.387999999999,0,0,,Fixation Timing,,1,object-167,match,Book 2.jpg,Bok.mp4,same,different,book,26,target,1,,,
41,1696838597676,09/10/2023 08:03:17,1696845797676,2,09/10/2023 12:03:17,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,6,match,Screen 2,pevo7u,2,timedOut,,1000.8469999996305,1000.2669999999998,1000.8469999996305,1000.8469999996305,1000.2669999999998,1000.8469999996305,0,1000.8469999996305,0,0,,Time Limit,screen,0,screen,match,Book 2.jpg,Bok.mp4,same,different,book,26,target,1,,,
42,1696838597976,09/10/2023 08:03:17,1696845797976,2,09/10/2023 12:03:17,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,6,match,Screen 3,z1irvt,3,timedOut,,300.4800000000032,299.97000000000116,300.4800000000032,300.4800000000032,299.97000000000116,300.4800000000032,1,300.4800000000032,0,0,,Time Limit,screen,0,screen,match,Book 2.jpg,Bok.mp4,same,different,book,26,target,1,,,
43,1696838597985,09/10/2023 08:03:17,1696845797985,2,09/10/2023 12:03:17,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,6,match,Screen 4,9wlxvm,4,info,Video start,9.785999999443243,0,9.785999999443243,9.785999999443243,0,9.785999999443243,1,9.785999999443243,0,0,,Video,video,1,object-178,match,Book 2.jpg,Bok.mp4,same,different,book,26,target,1,,,
44,1696838600524,09/10/2023 08:03:20,1696845800524,2,09/10/2023 12:03:20,142915,15,task-n49w,,32107306,00xovi62,9493027,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x720,1280x603,Accepted,,0,experiment list2,25,Not on phone,Accepted,,list2,nsl_list2,6,match,Screen 4,9wlxvm,4,response,nomatch,2548.4099999994432,2533.033000000003,2548.4099999994432,2548.4099999994432,2533.033000000003,2548.4099999994432,1,2548.4099999994432,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Book 2.jpg,Bok.mp4,same,different,book,26,target,1,,,
